SkillID	Level	IconID	Show	CombatShow	Formation	FormationCaster	PracticeID	SortOrder	Remark	Name	Desc	ShortDesc	SpecialDesc	KungfuDesc	HelpDesc	IsShowInNewSkill	CanDrag	SkillRelyOnShow	SkillRelyOnNotShow	IsShowNotLearn	IsHotkeyExitWhenForget	Buff	Debuff	BlackList	SimpleDesc
13040	2	324	1	1	0	0	0	1	(13040) 血怒	血怒	回复50点怒气。“分山劲”心法下<BUFF 8244 2 desc>，“铁骨衣”心法下<BUFF 8245 2 desc>，持续10秒。1秒内连续施展“血怒”其效果可叠加。<TALENT 14842 1 “血怒”效果期间自身外功破防等级提高15%。外功伤害招式会心，则使血怒持续时间延长2秒，最多触发3次><TALENT 14848 1 施展后为自身回复10%气血最大值><TALENT 13073 1 血怒效果期间，每消耗1点怒气为自身回复0.15%气血值><TALENT 13142 1 血怒效果期间自身威胁值提高30%，受疗伤效果提高10%><TALENT 13304 1 消耗10%气血，“血怒”效果提高50%，持续时间增加至25秒><EnchantID 10146 附带“血影”效果，施展苍雪刀、云城盾套路下的招式将对目标进行血影重击>		怒血惊潮，云涌伤急。		辅助技，有效提高自身的伤害能力或防御能力。	1	1			1					辅助技，有效提高自身的伤害能力或防御能力。
13040	3	324	1	1	0	0	0	1	(13040) 血怒	血怒	回复50点怒气。“分山劲”心法下<BUFF 8244 3 desc>，“铁骨衣”心法下<BUFF 8245 3 desc>，持续10秒。1秒内连续施展“血怒”其效果可叠加。<TALENT 14842 1 “血怒”效果期间自身外功破防等级提高15%。外功伤害招式会心，则使血怒持续时间延长2秒，最多触发3次><TALENT 14848 1 施展后为自身回复10%气血最大值><TALENT 13073 1 血怒效果期间，每消耗1点怒气为自身回复0.15%气血值><TALENT 13142 1 血怒效果期间自身威胁值提高30%，受疗伤效果提高10%><TALENT 13304 1 消耗10%气血，“血怒”效果提高50%，持续时间增加至25秒><EnchantID 10146 附带“血影”效果，施展苍雪刀、云城盾套路下的招式将对目标进行血影重击>		怒血惊潮，云涌伤急。		辅助技，有效提高自身的伤害能力或防御能力。	1	1			1					辅助技，有效提高自身的伤害能力或防御能力。
13040	4	324	1	1	0	0	0	1	(13040) 血怒	血怒	回复50点怒气。“分山劲”心法下<BUFF 8244 4 desc>，“铁骨衣”心法下<BUFF 8245 4 desc>，持续10秒。1秒内连续施展“血怒”其效果可叠加。<TALENT 14842 1 “血怒”效果期间自身外功破防等级提高15%。外功伤害招式会心，则使血怒持续时间延长2秒，最多触发3次><TALENT 14848 1 施展后为自身回复10%气血最大值><TALENT 13073 1 血怒效果期间，每消耗1点怒气为自身回复0.15%气血值><TALENT 13142 1 血怒效果期间自身威胁值提高30%，受疗伤效果提高10%><TALENT 13304 1 消耗10%气血，“血怒”效果提高50%，持续时间增加至25秒><EnchantID 10146 附带“血影”效果，施展苍雪刀、云城盾套路下的招式将对目标进行血影重击>		怒血惊潮，云涌伤急。		辅助技，有效提高自身的伤害能力或防御能力。	1	1			1					辅助技，有效提高自身的伤害能力或防御能力。
13040	5	324	1	1	0	0	0	1	(13040) 血怒	血怒	回复50点怒气。“分山劲”心法下<BUFF 8244 5 desc>，“铁骨衣”心法下<BUFF 8245 5 desc>，持续10秒。1秒内连续施展“血怒”其效果可叠加。<TALENT 14842 1 “血怒”效果期间自身外功破防等级提高15%。外功伤害招式会心，则使血怒持续时间延长2秒，最多触发3次><TALENT 14848 1 施展后为自身回复10%气血最大值><TALENT 13073 1 血怒效果期间，每消耗1点怒气为自身回复0.15%气血值><TALENT 13142 1 血怒效果期间自身威胁值提高30%，受疗伤效果提高10%><TALENT 13304 1 消耗5%气血，“血怒”效果提高100%，持续时间增加至25秒><EnchantID 10146 附带“血影”效果，施展苍雪刀、云城盾套路下的招式将对目标进行血影重击>		怒血惊潮，云涌伤急。		辅助技，有效提高自身的伤害能力或防御能力。	1	1			1					辅助技，有效提高自身的伤害能力或防御能力。
13042	0	6299	1	1	0	0	0	2	(13042) 无惧	无惧	解除自身所有控制效果，并使自身免疫控制6秒。		无欲无求，无我无惧。		生存技，在被敌人控制后使用效果最佳。	1	1			1					生存技，解除自身控制效果并获得免疫控制效果。
13044	0	6327	1	1	0	0	0	1	(13044) 盾刀	盾刀	回复5点怒气，对目标造成100%的武器伤害外加<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)外功伤害，并使目标减速60%，持续8秒。<TALENT 13120 1 第三段攻击命中有自身虚弱效果的目标后可触发第四段攻击，造成较高伤害><TALENT 13121 1 受自身招架率影响有<PARRY 1>%的几率触发，使“盾刀”第三段攻击追加一次伤害><TALENT 13122 1 施展“盾刀”第三段盾攻击后可使自身受到的下一次伤害降低20%，持续8秒，可叠加2层><TALENT 13338 1 盾刀造成的威胁值提高30%><TALENT 13321 1 每一段招式伤害逐步递增>	外加外功伤害：提高到<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)。	盾甲刀魄相竞芒，凛凛万仞裂千峦。		攻击技，擎盾姿态下方可施展，造成少量外功伤害效果。	1	1			1					攻击技，擎盾姿态下方可施展，造成少量外功伤害效果并回复怒气。
13045	0	6332	1	1	0	0	0	2	(13045) 盾压	盾压	回复15点怒气，对目标造成100%的武器伤害外加<SUB 19409 0>外功伤害，并使目标无法施展轻功，持续4秒，该效果最多每12秒触发一次。施展云城盾套路下任何伤害技能都有一定几率立刻重置盾压调息时间，受自身招架率影响“分山劲”心法下触发几率为<PARRY 2>%；“铁骨衣”心法下触发几率为<PARRY 1>% 。“盾墙”状态下技能的施展距离延长至20尺，并可对友方目标施展，使友方目标获得盾护效果，吸收5%气血最大值伤害，“盾墙”期间成功招架后有50%的几率重置本招式调息时间。<TALENT 13097 1 “盾墙”期间招架率提高30%，每点身法额外提高0.5拆招值><TALENT 13098 1 使自身获得雄峦效果，效果期间使自身化解相当于自身拆招值的伤害量，持续8秒><TALENT 13386 1 盾墙状态下，施展“盾压”后可施展，将目标及其周围4尺内3个目标抛至自己身后15尺。>	外加外功伤害：提高到<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)。	叱咤威扬军前掠，黑云压城吓敌魂。		攻击技，擎盾状态下方可施展，造成大量外功伤害，招架率越高触发几率越大。	1	1			1					攻击技，擎盾状态下方可施展，造成大量外功伤害。
13046	0	6324	1	1	0	0	0	3	(13046) 盾猛	盾猛	回复15点怒气，冲向目标，对目标造成100%的武器伤害外加<SUB 13099 0>外功伤害，将目标击倒3秒。<TALENT 13103 1 释放距离降低至4尺，命中有自身虚弱或流血效果的目标，伤害提高150%，会心几率提高10%，会心效果提高10%，不再附带冲刺和眩晕效果><TALENT 13414 1 将目标击退8尺并撞击沿途最多5个其他目标，使其眩晕3秒><TALENT 13141 1 施展“盾猛”获得岌危效果：若1秒内承受的伤害量超过自身最大气血值的35%，则立刻为自身回复10%气血最大值，持续12秒><TALENT 13356 1 使自身招架几率提高10%，拆招值提高10%，持续6秒>	外功伤害：提高到<SUB 13099 0>。	云卷沙巢风埋城，城下临兵战意浓。		控制技，擎盾姿态下方可施展，对目标造成大量外功伤害效果。	1	1			1					控制技，擎盾姿态下方可施展，对目标造成大量外功伤害并击倒目标。
13047	0	6339	1	1	0	0	0	4	(13047) 盾击	盾击	回复5点怒气，对目标造成100%的武器伤害外加<SUB 13106 0>外功伤害，无视目标50%的外功防御等级。<TALENT 13109 1 连续施展“盾击”命中有自身流血效果的目标，每次施展“盾击”使下一个“盾击”伤害提高70%><TALENT 13111 1 使目标被疗伤成效降低20%，最多可叠加3层，持续10秒><TALENT 13113 1 盾击充能时间延长至20秒，每1%的招架率回复自身0.5%的气血最大值><TALENT 13361 1 额外回复10点怒气>	外功伤害：提高到<SUB 13106 0>。	怒意长啸皆裂胆，铁盾连环索命来。		攻击技，擎盾状态下方可施展，可在短时间内连续施展造成大量外功伤害效果。	1	1			1					攻击技，擎盾状态下方可施展，对目标造成外功伤害效果并回复怒气。
13048	0	6343	1	1	0	0	0	5	(13048) 盾舞	盾舞	每0.5秒对半径8尺内的最多6个敌对目标造成100%的武器伤害外加<SUB 13276 0>外功伤害，持续5秒。“擎盾”姿态下施展，每命中一个目标回复1点怒气。<TALENT 14849 1 调息时间增加至30秒，强制目标攻击自身并使自身受到的所有伤害降低30%><TALENT 13360 1 造成的威胁值提高30%><TALENT 13278 1 盾墙姿态下施展“盾舞”可触发二段技能，施展“盾舞·强化”击退周围8尺内最多6个目标>	外功伤害：提高到<SUB 13276 0>。	盾甲盘旋如雁舞，横扫千军列阵前。		攻击技，可同时对多个目标造成伤害效果。	1	1			1					攻击技，对自身周围多个目标造成伤害效果并回复怒气。
13049	0	6336	1	1	0	0	0	8	(13049) 盾墙	盾墙	自身格挡值大于10方可施展，使自身受到所有伤害效果降低40%，受自身身法影响，招架率提升至{(<BASE_ATTRI Agility>*(0.15+0.9)+450)*0.0111+3}%，免疫所有控制效果，但移动速度降低60%，无法施展轻功。战斗状态下每秒格挡值降低2点，被击则额外降低1点格挡值同时回复5点怒气。施展“收盾”将解除自身盾墙状态，移除自身阳性、阴性、混元性和毒性不利效果各一个。<TALENT 13181 1 “盾墙”效果消失后，使自身受到的伤害降低30%，持续5秒><TALENT 13363 1 减伤效果提高15%><TALENT 13370 1 “盾墙”效果期间，使位于自身背后20尺范围内所有玩家受到的伤害降低50%><TALENT 13364 1 “盾墙”效果消失后，使自身团队成员获得无威胁气劲，持续6秒><TALENT 13418 1 “盾墙”效果期间自身半径8尺范围内最多5个友方目标受到的伤害降低40%，免疫所有控制效果><EnchantID 10145 盾墙期间自身15尺范围内最多25个友方玩家受到的伤害降低30%><TALENT 18354 1 “盾墙”调息时间降低5秒，格挡值最大值增加100点><TALENT 13097 1 “盾墙”期间招架率提高30%，每点身法额外提高0.5拆招值><TALENT 14843 1 “盾墙”效果期间，招架一次则减少“盾壁”2秒调息时间>		骤雨连云遮重天，雷动不缓心化墙。		防御技，擎盾姿态下方可施展，有效提高自身的生存能力。	1	1			1					防御技，擎盾姿态下方可施展，减少自身受到的伤害效果。
13050	0	6344	1	1	0	0	0	1	(13050) 盾飞	盾飞	自身切换到“擎刀”姿态，使目标虚弱25秒。将盾牌掷出对目标进行攻击，每次攻击对目标造成100%的武器伤害外加<SUB 13463 0>外功伤害，盾牌攻击目标50次或15秒后将被动收回。<TALENT 13318 1 伤害降低20%，可对击中的目标周围10尺的其他敌对目标进行弹射><TALENT 13320 1 命中目标后使其受所有伤害输出降低5%，持续15秒><TALENT 13372 1 “盾飞”击中目标后自身回复5点怒气，最多回复25点><TALENT 13368 1 附带嘲讽效果，强制目标攻击自身3秒，10秒内无法再嘲讽此目标><TALENT 13397 1 命中的第一个目标若正在运功，则使该目标2秒内无法运功><TALENT 13374 1 盾牌首次击中目标时，使目标移动速度降低60%，持续6秒><TALENT 13133 1 命中目标后可使“绝刀”“斩刀”伤害增加30%，持续15秒>	外功伤害：提高到<SUB 13463 0>。	玄云飞盾寒光闪，肇甲金勋断残枭。		攻击技，将盾牌掷出对目标进行攻击。	1	1			1					攻击技，将盾牌掷出对目标进行攻击。
13051	0	6699	1	1	0	0	0	2	(13051) 盾回	盾回	收回盾牌切换到擎盾姿态，并使自身受到的伤害降低10%，持续8秒。		风吹水涟轻波荡，收去无声势惊雷。			0	1			0					
13052	0	6312	1	1	0	0	0	1	(13052) 劫刀	劫刀	消耗10点怒气，对目标造成100%的武器伤害外加<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)外功伤害。<TALENT 18978 1 “劫刀”会心几率提高10%，会心效果提高10%>	外加外功伤害：提高到<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)。	穿行往返刚柔济，披荆斩棘化劫生。		攻击技，擎刀姿态下方可施展，造成中等外功伤害效果。	1	1			1	1				攻击技，擎刀姿态下方可施展，造成中等外功伤害效果。
13053	0	6354	1	1	0	0	0	2	(13053) 闪刀	闪刀	消耗15点怒气，快速冲向目标，对目标造成100%的武器伤害外加<SUB 13453 0>外功伤害。<TALENT 13152 1 命中有自身虚弱或流血效果的目标后可在接下来的10秒内可施展“隐刀”><TALENT 13153 1 命中目标后可在接下来的4秒内施展两次“血刀”><TALENT 13132 1 命中有自身流血效果目标后使流血剩余跳数每跳伤害提高60%，流血效果被刷新后该效果消失><EnchantID 10147 血刀命中有自身流血效果的目标，触发血崩效果，对目标点造成半径3尺的范围伤害>	外加外功伤害：提高到<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)。	出似长龙收若蛟，行云流水锋鸣刀。		攻击技，擎刀姿态下方可施展，快速接近目标造成中等外功伤害效果。	1	1			1					攻击技，擎刀姿态下方可施展，消耗怒气，快速接近目标造成中等外功伤害效果。
13054	0	6318	1	1	0	0	0	4	(13054) 斩刀	斩刀	消耗15点怒气，跳跃至目标位置并将目标击下马，造成100%的武器伤害外加<SUB 13092 0>外功伤害。命中有自身虚弱或流血效果的目标，使目标获得流血效果，持续24秒。<TALENT 13089 1 流血效果作用时间间隔缩短1秒，总持续时间保持不变><TALENT 13090 1 命中有自身虚弱效果的目标，获得狂绝效果><TALENT 13091 1 “斩刀”施展距离延长至20尺，跳跃至目标位置将目标击落下马><TALENT 13357 1 施展“斩刀”强制目标攻击自身><TALENT 13086 1 自身血量每降低10%，伤害提高5%><TALENT 20509 1 施展“斩刀”使自身受到伤害降低20%，持续3秒，且强制目标攻击自身>	外功伤害：提高到<SUB 13092 0>。	挥刀斩马血浸沙，举旌笙角破千杀。		攻击技，擎刀状态下方可施展，造成中等外功伤害。	1	1			1					攻击技，擎刀状态下方可施展，消耗怒气，跳跃至目标位置并造成大量外功伤害。
13055	0	6317	1	1	0	0	0	5	(13055) 绝刀	绝刀	最少消耗25点怒气，最多消耗65点怒气对目标造成大量外功伤害效果，并附带100%的武器伤害，消耗怒气越多伤害越高。<TALENT 13086 1 自身血量每降低10%，伤害提高5%><TALENT 13087 1 会心几率提高15%，会心效果提高20%><TALENT 13088 1 命中目标后，会对目标周围6尺范围内额外5个目标造成外功伤害>	外功伤害：提高到<SUB 13075 0>。	惊沙万里浮光涌，尘起刀落血光胧。		攻击技，擎刀姿态下方可施展，造成大量外功伤害效果。	1	1			1					攻击技，擎刀姿态下方可施展，造成大量外功伤害效果。
13056	1	6307	1	1	0	0	0	1	(13056) 血眼_盾套路技能加会心会效	血眼	“云城盾”套路下所有技能会心率提高10%，会心效果提高10%。					1	1			1					
13057	0	13	1	1	0	0	0	1	(13057) 刀煞_劫刀盾刀加仇恨	刀煞	“劫刀”“盾刀”造成的威胁值提高50%。					1	0			1					
13059	0	6328	1	1	0	0	0	1	(13059) 盾刀二段	盾刀	回复5点怒气，对目标造成100%的武器伤害外加<SUB 13244 0>外功伤害，对自身前方半径6尺范围内最多5个目标造成<SUB 13244 0>点额外伤害，并使目标减速60%，持续8秒。					0	1			0					
13060	0	6329	1	1	0	0	0	1	(13060) 盾刀三段	盾刀	回复5点怒气，对目标造成100%的武器伤害外加<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)外功伤害，并使目标减速60%，持续8秒。					0	1			0					
13061	1	13	1	1	0	0	0	1	(13061) 菊花技能-控Boss	机甲雷	测试技能		会给机甲兽造成大量伤害			1	1			1					
13062	0	13	1	1	0	0	0	1	(13062) 安雨_圣炎结束爆炸	圣炎之爆	圣炎之爆		圣炎之爆			1	1			1					
13063	0	13	1	1	0	0	0	1	(13063) 安雨_血球爆回血	气血回流	气血回流		气血回流			1	1			1					
13064	0	13	1	1	0	0	0	1	(13064) 安雨_蓝球爆回蓝	能量回流	能量回流		能量回流			1	1			1					
13065	0	13	1	1	0	0	0	1	(13065) 雁门关之役_逃往雁门关_狼牙兵普通攻击	攻击	测试技能					1	1			1					
13066	0	13	1	1	0	0	0	1	(13066) 雁门关之役_逃往雁门关_狼牙斧劈	重劈	测试技能					1	1			1					
13067	0	6340	1	1	0	0	0	9	(13067) 盾立	盾立	保护自身不受伤害，2秒内反弹敌方对自身释放的所有招式的伤害及效果，该招式只对玩家生效。“盾墙”下施展本招式作用时间延长至3秒。		坚如磐石镇江山，兵来将挡奈我何。		防御技，擎盾姿态下方可施展，反弹自身受到的攻击效果。	1	1			1					防御技，擎盾姿态下方可施展，反弹自身受到的攻击效果。
13068	0	6286	1	1	0	0	0	6	(13068) 盾毅	盾毅	“盾墙”姿态下可释放，用盾将目标击飞，对目标造成100%的武器伤害外加<SUB 13440 0>点外功伤害，同时自身会切换到擎盾姿态。 成功连击招式“惊沙”后，可下压目标震地击倒8尺范围内最多5个目标3秒。		飞云绝岭越千山，亦是绝处亦逢生。		控制技，用盾将目标击飞浮空后可连接后续招式“惊沙”。	1	1			1					控制技，用盾将目标击飞浮空，可连接后续招式“惊沙”。
13069	0	6296	1	1	0	0	0	7	(13069) 盾抛	盾抛	将目标抛至自己身后15尺的位置。					0	1			0					
13070	1	6334	1	1	0	0	0	1	(13070) 盾壁	盾壁	使自身获得盾壁效果，<BUFF 8279 1 desc>，持续8秒。<TALENT 13171 1 立刻回复自身20%气血最大值，招式效果期间每秒回复自身3%的气血><TALENT 13071 1 可在“盾壁”效果消失4秒内可施展“盾反”><TALENT 13367 1 “盾壁”的伤害吸收效果提升至100%><TALENT 14841 1 受到任何伤害攻击导致自身气血值低于40%则立刻重置调息时间，该效果最多每4分钟触发一次><TALENT 18723 1 使自身立即回复自身10%气血最大值，并回复自身30%格挡值>		刀枪难入铁骨衣，化界无疆也伤寒。		生存技，吸收自身受到的伤害效果。	1	1			1					生存技，使自身获得盾壁效果，化解自身受到的伤害效果。
13070	2	6335	1	1	0	0	0	1	(13070) 盾壁	盾壁	使自身获得盾壁效果，<BUFF 8279 1 desc>，持续8秒。<TALENT 13171 1 立刻回复自身20%气血最大值，招式效果期间每秒回复自身3%的气血><TALENT 13071 1 可在“盾壁”效果消失4秒内可施展“盾反”><TALENT 13367 1 “盾壁”的伤害吸收效果提升至100%><TALENT 14841 1 受到任何伤害攻击导致自身气血值低于40%则立刻重置调息时间，该效果最多每4分钟触发一次>		刀枪难入铁骨衣，化界无疆也伤寒。		生存技，吸收自身受到的伤害效果。	1	1			1					生存技，使自身获得盾壁效果，化解自身受到的伤害效果。
