ID	MaxAmount	LevelLimit	Quality	QualityLevel	Category1	Category2	Category3	Attribute1	Attribute2	Attribute3	Attribute4	Attribute5	Attribute6	Attribute7	Attribute8	Label	SetID	SetIndex	Architecture	MaxAmountPerLand	Coin
2224	30000	7	4	880	3	4	0	2004	556	575	575	0	10	10	10	0	32	12	10570	40	
2225	30000	13	4	900	3	4	0	0	569	588	588	2050	10	10	10	0	32	5	10810	40	
2226	30000	11	4	900	3	4	0	2050	588	569	0	588	10	10	10	0	32	6	10810	40	
2227	30000	11	4	900	3	4	0	588	588	0	2050	569	10	10	10	0	32	7	10810	40	
2228	30000	14	4	925	3	4	0	0	585	604	604	2107	10	10	10	0	32	4	11110	40	
2229	30000	9	4	880	3	4	0	2598	0	0	556	556	10	10	10	0	29	12	10570	40	
2230	30000	6	4	880	3	4	0	594	594	594	594	1336	10	10	10	0	29	13	10570	40	
2231	30000	15	4	925	3	4	0	0	585	604	2107	604	10	10	10	0	30	5	11110	40	
2232	30000	15	4	925	3	4	0	604	0	585	2107	604	10	10	10	0	30	6	11110	40	
2233	30000	6	4	880	3	4	0	1336	594	594	594	594	10	10	10	0	32	13	10570	40	
2234	30000	12	4	900	3	3	0	182	50	52	52	0	10	10	10	0	32	8	960	100	
2235	30000	10	4	900	3	4	0	1366	607	607	607	607	10	10	10	0	30	7	10810	40	
2236	30000	12	4	900	3	3	0	182	50	52	52	0	10	10	10	0	30	8	960	100	
2237	30000	12	4	900	3	3	0	0	50	52	52	182	10	10	10	0	29	5	960	100	
2238	30000	10	4	900	3	4	0	607	607	607	1366	607	10	10	10	0	29	6	10810	40	
2239	30000	13	4	900	3	4	0	2050	588	0	569	588	10	10	10	0	29	7	10810	40	
2240	30000	15	4	925	3	4	0	2107	585	604	604	0	10	10	10	0	29	2	11110	40	
2241	30000	16	4	950	3	4	0	621	621	0	601	2164	10	10	10	0	29	1	11410	40	
2242	30000	16	4	950	3	4	0	601	621	621	0	2164	10	10	10	0	30	1	11410	40	
2243	30000	16	4	950	3	4	0	0	601	621	2164	621	10	10	10	0	30	2	11410	40	
2244	30000	12	4	900	3	4	0	588	0	569	588	2050	10	10	10	0	32	9	10810	40	
2245	30000	9	4	880	3	4	0	0	556	556	2598	0	10	10	10	0	32	14	10570	40	
2246	30000	8	4	880	3	4	0	2004	575	556	0	575	10	10	10	0	32	15	10570	40	
2247	30000	1	1	200	3	4	0	0	0	0	0	0	10	10	10	0				16	
2248	30000	1	1	200	3	4	0	0	0	0	0	0	10	10	10	0				16	
2249	30000	11	4	900	3	4	0	2050	0	588	588	569	10	10	10	0	31	3	10810	40	
2250	30000	13	4	900	3	4	0	588	0	569	588	2050	10	10	10	0	31	4	10810	40	
2251	30000	16	4	950	3	4	0	601	621	621	0	2164	10	10	10	0	32	1	11410	40	
2252	30000	8	4	880	3	4	0	556	575	575	2004	0	10	10	10	0	31	8	10570	40	
2253	30000	13	4	900	3	4	0	588	0	569	588	2050	10	10	10	0	31	5	10810	40	
2254	30000	7	4	880	3	4	0	0	556	556	0	2598	10	10	10	0	31	9	10570	40	
2255	30000	16	4	950	3	3	0	128	57	57	57	57	10	10	10	0	30	3	1010	100	
2256	30000	16	4	950	3	3	0	57	57	128	57	57	10	10	10	0	30	4	1010	100	
2257	30000	1	4	1100	3	8	0	2718	2718	2718	2718	2718	10	10	10	0	19	3	0	8	
2258	30000	12	4	900	2	1	0	810	1822	810	810	810	10	10	10	0	27	6	14420	4	
2259	30000	1	4	1100	2	1	0	2025	900	900	900	900	10	10	10	0	19	4	0	4	
2260	30000	16	4	950	2	1	0	855	855	855	855	1923	10	10	10	0	25	1	15220	4	
2261	30000	1	4	1100	2	2	0	2100	2100	2100	4725	2100	10	10	10	0	19	5	0	4	
2262	30000	13	4	900	3	13	0	0	506	523	1822	523	10	10	10	0	28	8	9610	16	
2263	30000	1	3	600	3	13	0	0	180	186	648	186	10	10	10	0	35	3	0	999	
2264	30000	1	1	200	3	8	0	0	0	0	0	0	10	10	10	0				8	
2265	30000	1	1	200	3	8	0	0	0	0	0	0	10	10	10	0				8	
2266	30000	1	3	600	3	13	0	432	192	192	192	192	10	10	10	0	37	3	0	999	
2267	30000	9	4	880	3	13	0	1188	528	528	528	528	10	10	10	0	28	12	9400	16	
2268	30000	13	4	900	2	6	0	2369	1053	1053	1053	1053	10	10	10	0	24	4	18750	15	
2269	30000	1	3	600	2	6	0	374	374	374	842	374	10	10	10	0	36	5	0	15	
2270	30000	15	4	925	2	3	0	457	457	457	457	1030	10	10	10	0	26	3	8150	16	
2271	30000	1	4	880	2	5	0	178	79	79	79	79	10	10	10	0	20	4	0	15	
2272	30000	1	4	880	2	5	0	74	76	267	76	0	10	10	10	0	20	5	0	15	
2273	30000	1	3	600	2	5	0	0	126	0	27	27	10	10	10	0	35	2	0	15	
2274	30000	13	4	900	2	5	0	78	273	75	0	78	10	10	10	0				15	
2275	30000	1	4	880	2	5	0	178	79	79	79	79	10	10	10	0	34	1	0	15	
2276	30000	15	4	925	2	5	0	78	364	0	78	0	10	10	10	0	23	3	1480	15	
2277	30000	12	4	900	2	5	0	75	75	354	0	0	10	10	10	0	27	7	1440	15	
2278	30000	14	4	925	2	5	0	280	78	80	80	0	10	10	10	0	25	4	1480	15	
2279	30000	1	4	880	4	10	0	0	0	0	0	0	10	10	10	0			0	4	
2280	30000	1	4	880	2	7	0	264	264	264	264	594	10	10	10	0	45	4	0	48	
2281	30000	9	4	880	2	7	0	264	264	264	264	594	10	10	10	0	25	6	4700	48	
2282	30000	9	4	880	2	8	0	726	726	726	1633	726	10	10	10	0	23	11	12920	24	
2283	30000	1	1	200	2	8	0	0	0	0	0	0	10	10	10	0				24	
2284	30000	1	4	1100	2	8	0	799	2784	0	773	799	10	10	10	0	19	6	0	24	
2285	30000	16	4	950	2	8	0	1763	783	783	783	783	10	10	10	0	25	2	13960	24	
2286	30000	14	4	925	2	12	0	3260	7336	3260	3260	3260	10	10	10	0	26	4	58050	5	
2287	30000	12	4	900	3	5	0	60	27	27	27	27	10	10	10	0	28	9	480	80	
2288	30000	1	3	600	2	10	0	324	144	144	144	144	10	10	10	0	42	2	0	999	
2289	30000	14	3	600	2	10	0	324	144	144	144	144	10	10	10	0	24	8	2560	999	
2290	30000	1	4	880	2	10	0	396	396	396	396	891	10	10	10	0			0	24	
2291	30000	1	3	600	2	10	0	139	486	0	135	139	10	10	10	0	37	4	0	999	
2292	30000	1	4	880	2	10	0	396	396	396	891	396	10	10	10	0			0	24	
2293	30000	16	4	950	2	10	0	414	1442	0	400	414	10	10	10	0	26	2	7610	24	
2294	30000	16	4	950	3	5	0	28	28	28	64	28	10	10	10	0	28	1	510	80	
2295	30000	1	4	950	3	8	0	2582	2582	2582	2582	2582	10	10	10	0	33	1	0	8	
2296	30000	13	4	900	2	11	0	270	607	270	270	270	10	10	10	0	27	8	4800	36	
2297	30000	16	4	950	2	11	0	285	285	285	285	641	10	10	10	0	24	2	5070	36	
2298	30000	1	3	600	2	11	0	96	96	96	216	96	10	10	10	0	37	5	0	999	
2299	30000	14	4	925	2	17	0	134	468	130	0	134	10	10	10	0	27	3	2470	16	
2300	30000	16	4	950	2	16	0	384	865	384	384	384	10	10	10	0	23	1	6850	32	
2301	30000	14	4	925	4	5	0	0	0	0	0	0	10	10	10	0	22	4	2470	6	
2302	30000	16	4	950	4	5	0	0	0	0	0	0	10	10	10	0	22	1	2530	6	
2303	30000	1	4	1100	4	5	0	0	0	0	0	0	10	10	10	0	19	7	0	6	
2304	30000	8	4	880	2	3	0	435	435	980	435	435	10	10	10	0	27	9	7750	16	
2305	30000	1	4	880	2	3	0	980	435	435	435	435	10	10	10	0	45	5	0	16	
2306	30000	15	4	925	2	4	0	325	1517	0	325	0	10	10	10	0	27	4	6170	30	
2307	30000	16	4	950	2	4	0	1558	333	333	0	0	10	10	10	0	25	3	6340	20	
2308	30000	1	4	880	2	4	0	330	742	330	330	330	10	10	10	0	20	6	0	20	
2309	30000	1	1	200	2	4	0	0	0	0	0	0	10	10	10	0				999	
2310	30000	1	4	880	2	4	0	319	0	309	319	1113	10	10	10	0	34	2	0	20	
2311	30000	13	4	900	2	17	0	135	135	135	303	135	10	10	10	0	26	6	2400	16	
2312	30000	16	4	950	3	14	0	2306	494	0	0	494	10	10	10	0	28	2	9380	16	
2313	30000	1	4	1100	2	17	0	506	0	145	145	140	10	10	10	0	19	8	0	16	
2314	30000	10	4	900	4	6	0	0	0	0	0	0	10	10	10	0	22	5	2350	2	
2315	30000	1	1	200	3	1	0	0	0	0	3	0	10	10	10	0				999	
2316	30000	1	1	200	3	1	0	0	0	0	3	0	10	10	10	0				999	
2317	30000	2	2	400	3	1	0	3	0	3	0	16	10	10	10	0				999	
2318	30000	2	3	600	3	1	0	9	0	9	0	42	10	10	10	0				999	
2319	30000	2	4	800	3	1	0	22	0	22	0	105	10	10	10	0				160	
2320	30000	2	3	600	3	1	0	9	0	9	0	42	10	10	10	0				999	
2321	30000	2	2	400	3	1	0	3	0	3	0	16	10	10	10	0				999	
2322	30000	2	3	600	3	1	0	9	0	9	0	42	10	10	10	0				999	
2323	30000	2	2	400	3	1	0	3	0	3	0	16	10	10	10	0				999	
2324	30000	2	2	400	3	1	0	3	0	3	0	16	10	10	10	0				999	
2325	30000	2	3	600	3	1	0	0	0	9	42	9	10	10	10	0				999	
2326	30000	2	2	400	3	1	0	0	0	3	16	3	10	10	10	0				999	
2327	30000	2	4	800	3	1	0	0	0	22	105	22	10	10	10	0				160	
2328	30000	2	2	400	3	1	0	0	3	16	3	0	10	10	10	0				999	
2329	30000	2	3	600	3	1	0	0	9	42	9	0	10	10	10	0				999	
2330	30000	2	2	400	3	1	0	0	3	16	3	0	10	10	10	0				999	
2331	30000	2	3	600	3	1	0	0	9	42	9	0	10	10	10	0				999	
2332	30000	2	3	600	3	1	0	9	42	9	0	0	10	10	10	0				999	
2333	30000	2	3	600	3	1	0	9	42	9	0	0	10	10	10	0				999	
2334	30000	1	4	800	2	17	0	120	120	120	120	270	10	10	10	0	152	28		16	
2335	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2336	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2337	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2338	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2339	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2340	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2341	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2342	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2343	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2344	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2345	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2346	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2347	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2348	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2349	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2350	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2351	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2352	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2353	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2354	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2355	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2356	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2357	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2358	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2359	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2360	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2361	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2362	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2363	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2364	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2365	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2366	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2367	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2368	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2369	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2370	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2371	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2372	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2373	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2374	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2375	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2376	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2377	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2378	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2379	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2380	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2381	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2382	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2383	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2384	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2385	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2386	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2387	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2388	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2389	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2390	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2391	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2392	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2393	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2394	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2395	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2396	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2397	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2398	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2399	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2400	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2401	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2402	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2403	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2404	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2405	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2406	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2407	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2408	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2409	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2410	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2411	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2412	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2413	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2414	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2415	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2416	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2417	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2418	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2419	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2420	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2421	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2422	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2423	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2424	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2425	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2426	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2427	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2428	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2429	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2430	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2431	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2432	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2433	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2434	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2435	30000	1	1	200	1	14	0	0	0	0	0	0	10	10	10	0				9999	
2441	30000	1	1	200	2	10	0	0	0	0	0	0	10	10	10	0				999	
2442	30000	1	1	200	2	10	0	0	0	0	0	0	10	10	10	0				999	
2443	30000	8	4	880	3	14	0	0	457	473	473	1648	10	10	10	0	28	13	8690	16	
2444	30000	9	4	880	3	14	0	457	473	1648	473	0	10	10	10	0	28	14	8690	16	
2445	30000	1	4	880	3	14	0	488	1098	488	488	488	10	10	10	0	36	3	0	16	
2446	30000	1	1	200	2	9	0	0	0	0	0	0	10	10	10	0				999	
2447	30000	1	4	800	2	9	0	337	0	1575	0	337	10	10	10	0	39	1	0	16	
2448	30000	1	1	200	2	9	0	0	0	0	0	0	10	10	10	0				999	
2449	30000	1	4	800	2	9	0	1575	0	337	0	337	10	10	10	0	39	2	0	16	
2450	30000	1	4	800	2	9	0	1575	0	0	337	337	10	10	10	0	40	1	0	16	
2451	30000	1	4	800	2	9	0	0	337	0	1575	337	10	10	10	0	38	1	0	16	
2452	30000	1	4	800	2	9	0	337	1575	0	0	337	10	10	10	0	40	2	0	16	
2453	30000	1	1	200	2	9	0	0	0	0	0	0	10	10	10	0				999	
2454	30000	1	1	200	2	9	0	0	0	0	0	0	10	10	10	0				999	
2455	30000	1	4	800	2	9	0	337	1575	0	337	0	10	10	10	0	38	3	0	16	
2456	30000	1	1	200	2	9	0	0	0	0	0	0	10	10	10	0				999	
2457	30000	1	4	800	2	9	0	1575	337	0	337	0	10	10	10	0	40	3	0	16	
2458	30000	1	4	800	2	9	0	337	337	1575	0	0	10	10	10	0	38	2	0	16	
2459	30000	1	4	800	2	9	0	337	0	0	337	1575	10	10	10	0	41	2	0	16	
2460	30000	1	4	800	2	9	0	337	0	337	0	1575	10	10	10	0	41	1	0	16	
2461	30000	1	4	800	2	9	0	0	0	337	1575	337	10	10	10	0	39	3	0	16	
2462	30000	1	1	200	2	9	0	0	0	0	0	0	10	10	10	0				999	
2463	30000	7	4	880	2	1	0	792	792	1782	792	792	10	10	10	0	27	10	14100	4	
2464	30000	7	4	880	2	2	0	1848	1848	4158	1848	1848	10	10	10	0	26	12	32900	4	
2465	30000	1	4	880	2	1	0	792	1782	792	792	792	10	10	10	0	21	7	0	4	
2466	30000	14	4	925	2	11	0	624	277	277	277	277	10	10	10	0	24	3	4940	36	
2467	30000	1	3	600	2	11	0	96	216	96	96	96	10	10	10	0	20	12	0	999	
2468	30000	1	4	880	2	10	0	396	396	396	396	891	10	10	10	0	21	8	0	36	
2469	30000	13	4	900	2	7	0	261	0	253	911	261	10	10	10	0	23	8	4800	48	
2470	30000	16	4	950	2	7	0	961	0	276	276	267	10	10	10	0	23	2	5070	48	
2471	30000	1	4	950	3	7	0	1449	0	1402	5049	1449	10	10	10	0	42	1	0	8	
2472	30000	1	4	880	2	12	0	3102	3102	3102	6979	3102	10	10	10	0	34	3	0	5	
2473	30000	1	4	1100	2	12	0	3525	3525	3525	3525	7931	10	10	10	0	19	12	0	5	
2474	30000	16	4	950	2	12	0	3348	3348	7534	3348	3348	10	10	10	0	27	1	59620	5	
2475	30000	9	4	880	2	16	0	801	356	356	356	356	10	10	10	0	25	7	6340	32	
2476	30000	1	3	600	2	16	0	129	129	129	129	291	10	10	10	0	37	2	0	999	
2477	30000	1	3	600	2	16	0	129	129	129	291	129	10	10	10	0	35	4	0	999	
2478	30000	1	4	880	2	16	0	356	356	356	801	356	10	10	10	0	43	2	0	32	
2479	30000	1	3	600	2	3	0	158	158	158	356	158	10	10	10	0	36	1	0	999	
2480	30000	11	4	900	2	3	0	1503	417	431	431	0	10	10	10	0	25	5	7930	16	
2481	30000	13	4	900	2	8	0	719	0	696	719	2505	10	10	10	0	23	9	13220	24	
2482	30000	1	4	880	2	8	0	726	726	726	726	1633	10	10	10	0	21	9	0	24	
2483	30000	1	4	880	3	13	0	528	528	528	528	1188	10	10	10	0	43	3	0	16	
2484	30000	1	4	880	2	17	0	132	132	132	132	297	10	10	10	0	36	4	0	16	
2485	30000	1	4	880	2	6	0	1029	1029	1029	1029	2316	10	10	10	0	44	3	0	15	
2486	30000	1	4	880	2	6	0	997	965	3474	0	997	10	10	10	0	33	3	0	15	
2487	30000	10	4	900	2	6	0	0	0	987	987	4606	10	10	10	0	24	5	18750	15	
2488	30000	1	4	1100	2	6	0	5118	0	0	1096	1096	10	10	10	0	19	13	0	15	
2489	30000	16	4	950	4	10	0	0	0	0	0	0	10	10	10	0	22	2	50000	4	
2490	30000	7	4	880	4	10	0	0	0	0	0	0	10	10	10	0	22	6	5000	1	
2491	30000	16	4	950	4	10	0	0	0	0	0	0	10	10	10	0			5060	1	
2492	30000	1	4	880	4	10	0	0	0	0	0	0	10	10	10	0			0	4	
2493	30000	1	1	200	4	10	0	0	0	0	0	0	10	10	10	0				16	
2494	30000	16	4	950	2	2	0	1995	1995	1995	1995	4488	10	10	10	0	27	2	35520	4	
2495	30000	10	4	900	1	3	0	1096	1096	1096	1096	1096	10	10	10	0			15630	4	
2496	30000	10	4	900	1	3	0	1096	1096	1096	1096	1096	10	10	10	0			15630	4	
2497	30000	12	4	900	1	3	0	1096	1096	1096	1096	1096	10	10	10	0			15630	4	
2498	30000	12	4	900	1	3	0	1096	1096	1096	1096	1096	10	10	10	0			15630	4	
2499	30000	1	1	200	1	3	0	0	0	0	0	0	10	10	10	0				999	
2500	30000	1	1	200	1	3	0	0	0	0	0	0	10	10	10	0				999	
2501	30000	1	1	200	1	3	0	0	0	0	0	0	10	10	10	0				999	
2502	30000	1	1	200	1	3	0	0	0	0	0	0	10	10	10	0				999	
2503	30000	16	4	950	3	6	0	570	570	570	1282	570	10	10	10	0	28	3	10140	24	
2504	30000	7	4	880	3	6	0	528	528	1188	528	528	10	10	10	0	28	15	9400	24	
2505	30000	1	4	1100	2	13	0	1200	2700	1200	1200	1200	10	10	10	0	19	14	0	4	
2506	30000	10	4	900	2	13	0	1080	1080	1080	1080	2430	10	10	10	0	23	10	19230	4	
2507	30000	7	4	880	1	2	0	2475	2475	2475	2475	2475	10	10	10	0			35260	2	
2508	30000	7	4	880	1	2	0	2475	2475	2475	2475	2475	10	10	10	0			35260	2	
2509	30000	10	4	900	1	2	0	2531	2531	2531	2531	2531	10	10	10	0			36060	2	
2510	30000	10	4	900	1	2	0	2531	2531	2531	2531	2531	10	10	10	0			36060	2	
2511	30000	1	1	200	1	2	0	0	0	0	0	0	10	10	10	0				999	
2512	30000	1	1	200	1	2	0	0	0	0	0	0	10	10	10	0				999	
2513	30000	1	1	200	1	2	0	0	0	0	0	0	10	10	10	0				999	
2514	30000	1	1	200	1	2	0	0	0	0	0	0	10	10	10	0				999	
2515	30000	1	1	200	2	17	0	0	0	0	0	0	10	10	10	0				999	
2516	30000	11	4	900	2	17	0	135	135	303	135	135	10	10	10	0	26	10	2400	16	
2517	30000	1	3	600	2	17	0	48	48	48	48	108	10	10	10	0	35	5	0	999	
2518	30000	1	4	1100	2	5	0	87	0	84	87	303	10	10	10	0	19	15	0	15	
2519	30000	14	4	925	1	1	0	3468	3468	3468	3468	3468	10	10	10	0			49410	2	
2520	30000	15	4	925	1	1	0	3468	3468	3468	3468	3468	10	10	10	0			49410	2	
2521	30000	7	4	880	1	1	0	3300	3300	3300	3300	3300	10	10	10	0			47010	2	
2522	30000	10	4	900	1	1	0	3375	3375	3375	3375	3375	10	10	10	0			48080	2	
2523	30000	7	4	880	1	1	0	3300	3300	3300	3300	3300	10	10	10	0			47010	2	
2524	30000	7	4	880	1	1	0	3300	3300	3300	3300	3300	10	10	10	0			47010	2	
2525	30000	12	4	900	1	1	0	3375	3375	3375	3375	3375	10	10	10	0			48080	2	
2526	30000	12	4	900	1	1	0	3375	3375	3375	3375	3375	10	10	10	0			48080	2	
2527	30000	12	4	900	1	1	0	3375	3375	3375	3375	3375	10	10	10	0			48080	2	
2528	30000	7	4	880	1	1	0	3300	3300	3300	3300	3300	10	10	10	0			47010	2	
2529	30000	9	4	880	1	1	0	3300	3300	3300	3300	3300	10	10	10	0			47010	2	
2530	30000	12	4	900	1	1	0	3375	3375	3375	3375	3375	10	10	10	0			48080	2	
2531	30000	14	4	925	1	1	0	3468	3468	3468	3468	3468	10	10	10	0			49410	2	
2532	30000	9	4	880	1	1	0	3300	3300	3300	3300	3300	10	10	10	0			47010	2	
2533	30000	10	4	900	1	1	0	3375	3375	3375	3375	3375	10	10	10	0			48080	2	
2534	30000	14	4	925	1	1	0	3468	3468	3468	3468	3468	10	10	10	0			49410	2	
2535	30000	12	4	900	1	1	0	3375	3375	3375	3375	3375	10	10	10	0			48080	2	
2536	30000	10	4	900	1	1	0	3375	3375	3375	3375	3375	10	10	10	0			48080	2	
2537	30000	12	4	900	1	1	0	3375	3375	3375	3375	3375	10	10	10	0			48080	2	
2538	30000	15	4	925	1	1	0	3468	3468	3468	3468	3468	10	10	10	0			49410	2	
2539	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
2540	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
2541	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
2542	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
2543	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
2544	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
2545	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
2546	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
2547	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
2548	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
2549	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
