id,name,icon,category,quality,school,primaryAttribute,score,vitality,spirit,strength,agility,spunk,basicPhysicsShield,basicMagicShield,damageBase,damageRange,attackSpeed,physicsShield,magicShield,dodge,parryBase,parryValue,toughness,attack,heal,crit,critEffect,overcome,haste,hit,strain,surplus,huajing,threat,effectId,embed,strengthen,setId,representId,deprecated
43488,龙游四海·本心裤,12243,bottoms,2860,霸刀,strength,5148,1030,0,200,0,0,211,168,0,0,0,0,0,0,0,0,0,324,0,1002,0,0,0,0,0,0,445,0,NULL,2D02D06,6,NULL,NULL,0
43489,龙游四海·无憾裤,12254,bottoms,2860,蓬莱,agility,5148,1030,0,0,200,0,211,168,0,0,0,0,0,0,0,0,0,324,0,1002,0,0,0,0,0,0,445,0,NULL,2D04D06,6,NULL,NULL,0
43490,龙游四海·捧玉裤,12170,bottoms,2860,凌雪,agility,5148,1030,0,0,200,0,211,168,0,0,0,0,0,0,0,0,0,324,0,1002,0,0,0,0,0,0,445,0,NULL,2D04D06,6,NULL,NULL,0
43491,龙游四海·守谷帽,12191,hat,2860,少林,spunk,4633,927,0,0,0,180,150,187,0,0,0,0,0,0,0,0,0,350,0,902,0,0,0,0,0,0,401,0,NULL,2D39D26,6,2360,2162,0
43492,龙游四海·藏诗帽,12142,hat,2860,万花,spunk,4633,927,0,0,0,180,150,187,0,0,0,0,0,0,0,0,0,350,0,0,0,0,902,0,0,0,401,0,NULL,2D23D39,6,2361,2166,0
43493,龙游四海·十少帽,12142,hat,2860,万花,spirit,4633,927,180,0,0,0,150,187,0,0,0,0,0,0,0,0,0,0,606,0,0,0,752,0,0,0,401,0,NULL,2D00D41,6,2362,2166,0
43494,龙游四海·不悔战盔,12185,hat,2860,天策,strength,4633,927,0,180,0,0,187,150,0,0,0,0,0,0,0,0,0,292,0,902,0,0,0,0,0,0,401,0,NULL,2D39D21,6,2363,2186,0
43495,龙游四海·仙韵帽,12215,hat,2860,纯阳,spirit,4633,927,180,0,0,0,150,187,0,0,0,0,0,0,0,0,0,350,0,902,0,0,0,0,0,0,401,0,NULL,2D39D24,6,2364,2182,0
43496,龙游四海·共气帽,12215,hat,2860,纯阳,agility,4633,927,0,0,180,0,187,150,0,0,0,0,0,0,0,0,0,292,0,902,0,0,0,0,0,0,401,0,NULL,2D39D21,6,2365,2182,0
43497,龙游四海·不谙钗,12136,hat,2860,七秀,spirit,4633,927,180,0,0,0,150,187,0,0,0,0,0,0,0,0,0,350,0,0,0,0,902,0,0,0,401,0,NULL,2D07D39,6,2366,2178,0
43498,龙游四海·红颜钗,12136,hat,2860,七秀,spirit,4633,927,180,0,0,0,150,187,0,0,0,0,0,0,0,0,0,0,606,0,0,0,752,0,0,0,401,0,NULL,2D00D41,6,2367,2178,0
43499,龙游四海·暗许帽,12154,hat,2860,五毒,spirit,4633,927,180,0,0,0,150,187,0,0,0,0,0,0,0,0,0,350,0,0,0,0,902,0,0,0,401,0,NULL,2D29D39,6,2368,2170,0
43500,龙游四海·蹊径帽,12154,hat,2860,五毒,spirit,4633,927,180,0,0,0,150,187,0,0,0,0,0,0,0,0,0,0,606,0,0,0,752,0,0,0,401,0,NULL,2D00D41,6,2369,2170,0
43501,龙游四海·肃命冠,12179,hat,2860,唐门,spunk,4633,927,0,0,0,180,150,187,0,0,0,0,0,0,0,0,0,350,0,902,0,0,0,0,0,0,401,0,NULL,2D39D21,6,2370,2174,0
43502,龙游四海·初倦冠,12179,hat,2860,唐门,strength,4633,927,0,180,0,0,187,150,0,0,0,0,0,0,0,0,0,292,0,902,0,0,0,0,0,0,401,0,NULL,2D39D21,6,2371,2174,0
43503,龙游四海·昔年冠,12227,hat,2860,藏剑,agility,4633,927,0,0,180,0,187,150,0,0,0,0,0,0,0,0,0,292,0,902,0,0,0,0,0,0,401,0,NULL,2D39D21,6,2372,2158,0
43504,龙游四海·迷意冠,12148,hat,2860,丐帮,strength,4633,927,0,180,0,0,187,150,0,0,0,0,0,0,0,0,0,292,0,902,0,0,0,0,0,0,401,0,NULL,2D39D21,6,2373,2190,0
43505,龙游四海·客愁冠,12197,hat,2860,明教,spunk,4633,927,0,0,0,180,150,187,0,0,0,0,0,0,0,0,0,350,0,902,0,0,0,0,0,0,401,0,NULL,2D39D34,6,2374,2194,0
43506,龙游四海·焰光战盔,12221,hat,2860,苍云,agility,4633,927,0,0,180,0,187,150,0,0,0,0,0,0,0,0,0,292,0,902,0,0,0,0,0,0,401,0,NULL,2D39D21,6,2375,2198,0
43507,龙游四海·恣情冠,12233,hat,2860,长歌,spirit,4633,927,180,0,0,0,150,187,0,0,0,0,0,0,0,0,0,350,0,0,0,0,902,0,0,0,401,0,NULL,2D07D39,6,2376,2202,0
43508,龙游四海·延年冠,12233,hat,2860,长歌,spirit,4633,927,180,0,0,0,150,187,0,0,0,0,0,0,0,0,0,0,606,0,0,0,752,0,0,0,401,0,NULL,2D00D41,6,2377,2202,0
43509,龙游四海·本心冠,12239,hat,2860,霸刀,strength,4633,927,0,180,0,0,187,150,0,0,0,0,0,0,0,0,0,292,0,902,0,0,0,0,0,0,401,0,NULL,2D39D21,6,2378,2206,0
43510,龙游四海·无憾冠,12250,hat,2860,蓬莱,agility,4633,927,0,0,180,0,187,150,0,0,0,0,0,0,0,0,0,292,0,902,0,0,0,0,0,0,401,0,NULL,2D39D21,6,2379,2210,0
43511,龙游四海·捧玉冠,12166,hat,2860,凌雪,agility,4633,927,0,0,180,0,187,150,0,0,0,0,0,0,0,0,0,292,0,902,0,0,0,0,0,0,401,0,NULL,2D39D21,6,2380,2218,0
43512,龙游四海·守谷衣,12194,jacket,2860,少林,spunk,5148,1030,0,0,0,200,187,234,0,0,0,0,0,0,0,0,0,389,0,0,0,1002,0,0,0,0,445,0,NULL,2D01D39,6,2360,2162,0
43513,龙游四海·藏诗衣,12145,jacket,2860,万花,spunk,5148,1030,0,0,0,200,187,234,0,0,0,0,0,0,0,0,0,389,0,0,0,1002,0,0,0,0,445,0,NULL,2D01D39,6,2361,2166,0
43514,龙游四海·十少衣,12145,jacket,2860,万花,spirit,5148,1030,200,0,0,0,187,234,0,0,0,0,0,0,0,0,0,0,1078,0,0,0,0,0,0,0,445,0,NULL,2D41D52,6,2362,2166,0
43515,龙游四海·不悔战甲,12188,jacket,2860,天策,strength,5148,1030,0,200,0,0,234,187,0,0,0,0,0,0,0,0,0,324,0,0,0,1002,0,0,0,0,445,0,NULL,2D02D39,6,2363,2186,0
43516,龙游四海·仙韵衣,12218,jacket,2860,纯阳,spirit,5148,1030,200,0,0,0,187,234,0,0,0,0,0,0,0,0,0,389,0,0,0,1002,0,0,0,0,445,0,NULL,2D00D39,6,2364,2182,0
43517,龙游四海·共气衣,12218,jacket,2860,纯阳,agility,5148,1030,0,0,200,0,234,187,0,0,0,0,0,0,0,0,0,324,0,0,0,1002,0,0,0,0,445,0,NULL,2D04D39,6,2365,2182,0
43518,龙游四海·不谙轻衫,12139,jacket,2860,七秀,spirit,5148,1030,200,0,0,0,187,234,0,0,0,0,0,0,0,0,0,389,0,0,0,1002,0,0,0,0,445,0,NULL,2D00D39,6,2366,2178,0
43519,龙游四海·红颜轻衫,12139,jacket,2860,七秀,spirit,5148,1030,200,0,0,0,187,234,0,0,0,0,0,0,0,0,0,0,1078,0,0,0,0,0,0,0,445,0,NULL,2D41D52,6,2367,2178,0
43520,龙游四海·暗许衣,12157,jacket,2860,五毒,spirit,5148,1030,200,0,0,0,187,234,0,0,0,0,0,0,0,0,0,389,0,0,0,1002,0,0,0,0,445,0,NULL,2D00D39,6,2368,2170,0
43521,龙游四海·蹊径衣,12157,jacket,2860,五毒,spirit,5148,1030,200,0,0,0,187,234,0,0,0,0,0,0,0,0,0,0,1078,0,0,0,0,0,0,0,445,0,NULL,2D41D52,6,2369,2170,0
43522,龙游四海·肃命衣,12182,jacket,2860,唐门,spunk,5148,1030,0,0,0,200,187,234,0,0,0,0,0,0,0,0,0,389,0,0,0,1002,0,0,0,0,445,0,NULL,2D01D39,6,2370,2174,0
43523,龙游四海·初倦衣,12182,jacket,2860,唐门,strength,5148,1030,0,200,0,0,234,187,0,0,0,0,0,0,0,0,0,324,0,0,0,1002,0,0,0,0,445,0,NULL,2D02D39,6,2371,2174,0
43524,龙游四海·昔年衣,12230,jacket,2860,藏剑,agility,5148,1030,0,0,200,0,234,187,0,0,0,0,0,0,0,0,0,324,0,0,0,1002,0,0,0,0,445,0,NULL,2D04D39,6,2372,2158,0
43525,龙游四海·迷意衣,12151,jacket,2860,丐帮,strength,5148,1030,0,200,0,0,234,187,0,0,0,0,0,0,0,0,0,324,0,0,0,1002,0,0,0,0,445,0,NULL,2D02D39,6,2373,2190,0
43526,龙游四海·客愁衣,12200,jacket,2860,明教,spunk,5148,1030,0,0,0,200,187,234,0,0,0,0,0,0,0,0,0,389,0,0,0,1002,0,0,0,0,445,0,NULL,2D01D39,6,2374,2194,0
43527,龙游四海·焰光战甲,12224,jacket,2860,苍云,agility,5148,1030,0,0,200,0,234,187,0,0,0,0,0,0,0,0,0,324,0,0,0,1002,0,0,0,0,445,0,NULL,2D04D39,6,2375,2198,0
43528,龙游四海·恣情衣,12236,jacket,2860,长歌,spirit,5148,1030,200,0,0,0,187,234,0,0,0,0,0,0,0,0,0,389,0,0,0,1002,0,0,0,0,445,0,NULL,2D00D39,6,2376,2202,0
43529,龙游四海·延年衣,12236,jacket,2860,长歌,spirit,5148,1030,200,0,0,0,187,234,0,0,0,0,0,0,0,0,0,0,1078,0,0,0,0,0,0,0,445,0,NULL,2D41D52,6,2377,2202,0
43530,龙游四海·本心衣,12242,jacket,2860,霸刀,strength,5148,1030,0,200,0,0,234,187,0,0,0,0,0,0,0,0,0,324,0,0,0,1002,0,0,0,0,445,0,NULL,2D02D39,6,2378,2206,0
43531,龙游四海·无憾衣,12253,jacket,2860,蓬莱,agility,5148,1030,0,0,200,0,234,187,0,0,0,0,0,0,0,0,0,324,0,0,0,1002,0,0,0,0,445,0,NULL,2D04D39,6,2379,2210,0
43532,龙游四海·捧玉衣,12169,jacket,2860,凌雪,agility,5148,1030,0,0,200,0,234,187,0,0,0,0,0,0,0,0,0,324,0,0,0,1002,0,0,0,0,445,0,NULL,2D04D39,6,2380,2218,0
43533,枕戈击楫·闻笛护手,10948,wrist,2900,通用,spirit,3653,731,142,0,0,0,133,166,0,0,0,0,0,0,0,0,0,276,0,711,0,0,0,0,0,0,316,0,NULL,2D00D52,6,NULL,1951,0
43534,枕戈击楫·闻岳护手,10948,wrist,2900,通用,spunk,3653,731,0,0,0,142,133,166,0,0,0,0,0,0,0,0,0,276,0,711,0,0,0,0,0,0,316,0,NULL,2D01D52,6,NULL,1951,0
43535,枕戈击楫·闻宁护手,10948,wrist,2900,通用,strength,3653,731,0,142,0,0,166,133,0,0,0,0,0,0,0,0,0,230,0,711,0,0,0,0,0,0,316,0,NULL,2D02D52,6,NULL,1953,0
43536,枕戈击楫·闻星护手,10948,wrist,2900,通用,agility,3653,731,0,0,142,0,166,133,0,0,0,0,0,0,0,0,0,230,0,711,0,0,0,0,0,0,316,0,NULL,2D04D52,6,NULL,1953,0
43537,枕戈击楫·闻麟护手,10948,wrist,2900,通用,spirit,3653,731,142,0,0,0,133,166,0,0,0,0,0,0,0,0,0,0,478,593,0,0,0,0,0,0,316,0,NULL,2D10D52,6,NULL,1950,0
43538,枕戈击楫·闻笛腰带,10947,belt,2900,通用,spirit,3653,731,142,0,0,0,95,119,0,0,0,0,0,0,0,0,0,276,0,0,0,711,0,0,0,0,316,0,NULL,2D00D39,6,NULL,1951,0
43539,枕戈击楫·闻岳腰带,10947,belt,2900,通用,spunk,3653,731,0,0,0,142,95,119,0,0,0,0,0,0,0,0,0,276,0,0,0,711,0,0,0,0,316,0,NULL,2D01D39,6,NULL,1951,0
43540,枕戈击楫·闻宁腰带,10947,belt,2900,通用,strength,3653,731,0,142,0,0,119,95,0,0,0,0,0,0,0,0,0,230,0,0,0,711,0,0,0,0,316,0,NULL,2D02D39,6,NULL,1953,0
43541,枕戈击楫·闻星腰带,10947,belt,2900,通用,agility,3653,731,0,0,142,0,119,95,0,0,0,0,0,0,0,0,0,230,0,0,0,711,0,0,0,0,316,0,NULL,2D04D39,6,NULL,1953,0
43542,枕戈击楫·闻麟腰带,10947,belt,2900,通用,spirit,3653,731,142,0,0,0,95,119,0,0,0,0,0,0,0,0,0,0,765,0,0,0,0,0,0,0,316,0,NULL,2D52D41,6,NULL,1950,0
43543,枕戈击楫·闻笛靴,10949,shoes,2900,通用,spirit,3653,731,142,0,0,0,95,119,0,0,0,0,0,0,0,0,0,276,0,0,0,0,711,0,0,0,316,0,NULL,2D40D39,6,NULL,1951,0
43544,枕戈击楫·闻岳靴,10949,shoes,2900,通用,spunk,3653,731,0,0,0,142,95,119,0,0,0,0,0,0,0,0,0,276,0,0,0,0,711,0,0,0,316,0,NULL,2D40D39,6,NULL,1951,0
43545,枕戈击楫·闻宁靴,10949,shoes,2900,通用,strength,3653,731,0,142,0,0,119,95,0,0,0,0,0,0,0,0,0,230,0,0,0,0,711,0,0,0,316,0,NULL,2D08D39,6,NULL,1953,0
43546,枕戈击楫·闻星靴,10949,shoes,2900,通用,agility,3653,731,0,0,142,0,119,95,0,0,0,0,0,0,0,0,0,230,0,0,0,0,711,0,0,0,316,0,NULL,2D08D39,6,NULL,1953,0
43547,枕戈击楫·闻麟靴,10949,shoes,2900,通用,spirit,3653,731,142,0,0,0,95,119,0,0,0,0,0,0,0,0,0,0,478,0,0,0,593,0,0,0,316,0,NULL,2D41D52,6,NULL,1950,0
43548,枕戈击楫·闻笛裤,10950,bottoms,2900,通用,spirit,5220,1044,203,0,0,0,171,214,0,0,0,0,0,0,0,0,0,394,0,0,0,0,1016,0,0,0,452,0,NULL,2D03D58,6,NULL,NULL,0
43549,枕戈击楫·闻岳裤,10950,bottoms,2900,通用,spunk,5220,1044,0,0,0,203,171,214,0,0,0,0,0,0,0,0,0,394,0,0,0,0,1016,0,0,0,452,0,NULL,2D03D58,6,NULL,NULL,0
43550,枕戈击楫·闻宁裤,10950,bottoms,2900,通用,strength,5220,1044,0,203,0,0,214,171,0,0,0,0,0,0,0,0,0,329,0,0,0,0,1016,0,0,0,452,0,NULL,2D03D58,6,NULL,NULL,0
43551,枕戈击楫·闻星裤,10950,bottoms,2900,通用,agility,5220,1044,0,0,203,0,214,171,0,0,0,0,0,0,0,0,0,329,0,0,0,0,1016,0,0,0,452,0,NULL,2D03D58,6,NULL,NULL,0
43552,枕戈击楫·闻麟裤,10950,bottoms,2900,通用,spirit,5220,1044,203,0,0,0,171,214,0,0,0,0,0,0,0,0,0,0,683,0,0,0,847,0,0,0,452,0,NULL,2D41D52,6,NULL,NULL,0
43553,枕戈击楫·闻笛冠,10945,hat,2900,通用,spirit,4698,1067,182,0,0,0,152,190,0,0,0,0,0,0,0,0,229,464,0,0,0,0,0,0,0,0,406,0,NULL,2D39D58,6,NULL,1951,0
43554,枕戈击楫·闻岳冠,10945,hat,2900,通用,spunk,4698,1067,0,0,0,182,152,190,0,0,0,0,0,0,0,0,229,464,0,0,0,0,0,0,0,0,406,0,NULL,2D39D58,6,NULL,1951,0
43555,枕戈击楫·闻宁冠,10945,hat,2900,通用,strength,4698,1067,0,182,0,0,190,152,0,0,0,0,0,0,0,0,229,387,0,0,0,0,0,0,0,0,406,0,NULL,2D39D58,6,NULL,1953,0
43556,枕戈击楫·闻星冠,10945,hat,2900,通用,agility,4698,1067,0,0,182,0,190,152,0,0,0,0,0,0,0,0,229,387,0,0,0,0,0,0,0,0,406,0,NULL,2D39D58,6,NULL,1953,0
43557,枕戈击楫·闻麟冠,10945,hat,2900,通用,spirit,4698,1067,182,0,0,0,152,190,0,0,0,0,0,0,0,0,229,0,738,0,0,0,0,0,0,0,406,0,NULL,2D55D39,6,NULL,1950,0
43558,枕戈击楫·闻笛衣,10946,jacket,2900,通用,spirit,5220,1185,203,0,0,0,190,237,0,0,0,0,0,0,0,0,254,515,0,0,0,0,0,0,0,0,452,0,NULL,2D39D00,6,NULL,1951,0
43559,枕戈击楫·闻岳衣,10946,jacket,2900,通用,spunk,5220,1185,0,0,0,203,190,237,0,0,0,0,0,0,0,0,254,515,0,0,0,0,0,0,0,0,452,0,NULL,2D39D01,6,NULL,1951,0
43560,枕戈击楫·闻宁衣,10946,jacket,2900,通用,strength,5220,1185,0,203,0,0,237,190,0,0,0,0,0,0,0,0,254,430,0,0,0,0,0,0,0,0,452,0,NULL,2D39D02,6,NULL,1953,0
43561,枕戈击楫·闻星衣,10946,jacket,2900,通用,agility,5220,1185,0,0,203,0,237,190,0,0,0,0,0,0,0,0,254,430,0,0,0,0,0,0,0,0,452,0,NULL,2D39D04,6,NULL,1953,0
43562,枕戈击楫·闻麟衣,10946,jacket,2900,通用,spirit,5220,1185,203,0,0,0,190,237,0,0,0,0,0,0,0,0,254,0,820,0,0,0,0,0,0,0,452,0,NULL,2D03D41,6,NULL,1950,0
43563,沧海悬月·侵晓袖,10948,wrist,2940,通用,spirit,3704,741,144,0,0,0,135,168,0,0,0,0,0,0,0,0,0,280,0,721,0,0,0,0,0,0,320,0,NULL,2D00D52,6,NULL,1950,0
43564,沧海悬月·抟风护手,10948,wrist,2940,通用,spunk,3704,741,0,0,0,144,135,168,0,0,0,0,0,0,0,0,0,280,0,721,0,0,0,0,0,0,320,0,NULL,2D01D52,6,NULL,1950,0
43565,沧海悬月·拜尘护手,10948,wrist,2940,通用,strength,3704,741,0,144,0,0,168,135,0,0,0,0,0,0,0,0,0,233,0,721,0,0,0,0,0,0,320,0,NULL,2D02D52,6,NULL,1950,0
43566,沧海悬月·振夏袖,10948,wrist,2940,通用,agility,3704,741,0,0,144,0,168,135,0,0,0,0,0,0,0,0,0,233,0,721,0,0,0,0,0,0,320,0,NULL,2D04D52,6,NULL,1950,0
43567,沧海悬月·细草袖,10948,wrist,2940,通用,spirit,3704,741,144,0,0,0,135,168,0,0,0,0,0,0,0,0,0,0,485,601,0,0,0,0,0,0,320,0,NULL,2D10D52,6,NULL,1950,0
43568,沧海悬月·侵晓带,10947,belt,2940,通用,spirit,3704,741,144,0,0,0,96,120,0,0,0,0,0,0,0,0,0,280,0,0,0,0,721,0,0,0,320,0,NULL,2D00D52,6,NULL,1950,0
43569,沧海悬月·抟风带,10947,belt,2940,通用,spunk,3704,741,0,0,0,144,96,120,0,0,0,0,0,0,0,0,0,280,0,0,0,0,721,0,0,0,320,0,NULL,2D01D52,6,NULL,1950,0
43570,沧海悬月·拜尘带,10947,belt,2940,通用,strength,3704,741,0,144,0,0,120,96,0,0,0,0,0,0,0,0,0,233,0,0,0,0,721,0,0,0,320,0,NULL,2D02D52,6,NULL,1950,0
43571,沧海悬月·振夏带,10947,belt,2940,通用,agility,3704,741,0,0,144,0,120,96,0,0,0,0,0,0,0,0,0,233,0,0,0,0,721,0,0,0,320,0,NULL,2D04D52,6,NULL,1950,0
43572,沧海悬月·细草带,10947,belt,2940,通用,spirit,3704,741,144,0,0,0,96,120,0,0,0,0,0,0,0,0,0,0,485,0,0,0,601,0,0,0,320,0,NULL,2D05D52,6,NULL,1950,0
43573,沧海悬月·侵晓鞋,10949,shoes,2940,通用,spirit,3704,841,144,0,0,0,96,120,0,0,0,0,0,0,0,0,180,366,0,0,0,0,0,0,0,0,320,0,NULL,2D00D52,6,NULL,1950,0
43574,沧海悬月·抟风鞋,10949,shoes,2940,通用,spunk,3704,841,0,0,0,144,96,120,0,0,0,0,0,0,0,0,180,366,0,0,0,0,0,0,0,0,320,0,NULL,2D01D52,6,NULL,1950,0
43575,沧海悬月·拜尘靴,10949,shoes,2940,通用,strength,3704,841,0,144,0,0,120,96,0,0,0,0,0,0,0,0,180,305,0,0,0,0,0,0,0,0,320,0,NULL,2D02D52,6,NULL,1950,0
43576,沧海悬月·振夏靴,10949,shoes,2940,通用,agility,3704,841,0,0,144,0,120,96,0,0,0,0,0,0,0,0,180,305,0,0,0,0,0,0,0,0,320,0,NULL,2D04D52,6,NULL,1950,0
43577,沧海悬月·细草靴,10949,shoes,2940,通用,spirit,3704,841,144,0,0,0,96,120,0,0,0,0,0,0,0,0,180,0,582,0,0,0,0,0,0,0,320,0,NULL,2D41D55,6,NULL,1950,0
43578,沧海悬月·侵晓护腿,10950,bottoms,2940,通用,spirit,5292,1059,205,0,0,0,173,216,0,0,0,0,0,0,0,0,0,400,0,0,0,0,1030,0,0,0,458,0,NULL,2D03D58,6,NULL,NULL,0
43579,沧海悬月·抟风裤,10950,bottoms,2940,通用,spunk,5292,1059,0,0,0,205,173,216,0,0,0,0,0,0,0,0,0,400,0,0,0,0,1030,0,0,0,458,0,NULL,2D03D58,6,NULL,NULL,0
43580,沧海悬月·拜尘裤,10950,bottoms,2940,通用,strength,5292,1059,0,205,0,0,216,173,0,0,0,0,0,0,0,0,0,333,0,0,0,0,1030,0,0,0,458,0,NULL,2D03D58,6,NULL,NULL,0
43581,沧海悬月·振夏裤,10950,bottoms,2940,通用,agility,5292,1059,0,0,205,0,216,173,0,0,0,0,0,0,0,0,0,333,0,0,0,0,1030,0,0,0,458,0,NULL,2D03D58,6,NULL,NULL,0
43582,沧海悬月·细草裤,10950,bottoms,2940,通用,spirit,5292,1059,205,0,0,0,173,216,0,0,0,0,0,0,0,0,0,0,692,0,0,0,858,0,0,0,458,0,NULL,2D41D52,6,NULL,NULL,0
43583,沧海悬月·侵晓冠,10945,hat,2940,通用,spirit,4762,953,185,0,0,0,154,192,0,0,0,0,0,0,0,0,0,360,0,0,0,927,0,0,0,0,412,0,NULL,2D00D52,6,NULL,1950,0
43584,沧海悬月·抟风冠,10945,hat,2940,通用,spunk,4762,953,0,0,0,185,154,192,0,0,0,0,0,0,0,0,0,360,0,0,0,927,0,0,0,0,412,0,NULL,2D01D52,6,NULL,1950,0
43585,沧海悬月·拜尘冠,10945,hat,2940,通用,strength,4762,953,0,185,0,0,192,154,0,0,0,0,0,0,0,0,0,300,0,0,0,927,0,0,0,0,412,0,NULL,2D02D52,6,NULL,1950,0
43586,沧海悬月·振夏冠,10945,hat,2940,通用,agility,4762,953,0,0,185,0,192,154,0,0,0,0,0,0,0,0,0,300,0,0,0,927,0,0,0,0,412,0,NULL,2D04D52,6,NULL,1950,0
43587,沧海悬月·细草冠,10945,hat,2940,通用,spirit,4762,953,185,0,0,0,154,192,0,0,0,0,0,0,0,0,0,0,997,0,0,0,0,0,0,0,412,0,NULL,2D52D00,6,NULL,1950,0
43588,沧海悬月·侵晓衫,10946,jacket,2940,通用,spirit,5292,1059,205,0,0,0,192,241,0,0,0,0,0,0,0,0,0,400,0,1030,0,0,0,0,0,0,458,0,NULL,2D05D10,6,NULL,1950,0
43589,沧海悬月·抟风衣,10946,jacket,2940,通用,spunk,5292,1059,0,0,0,205,192,241,0,0,0,0,0,0,0,0,0,400,0,1030,0,0,0,0,0,0,458,0,NULL,2D05D37,6,NULL,1950,0
43590,沧海悬月·拜尘衣,10946,jacket,2940,通用,strength,5292,1059,0,205,0,0,241,192,0,0,0,0,0,0,0,0,0,333,0,1030,0,0,0,0,0,0,458,0,NULL,2D05D06,6,NULL,1950,0
43591,沧海悬月·振夏衣,10946,jacket,2940,通用,agility,5292,1059,0,0,205,0,241,192,0,0,0,0,0,0,0,0,0,333,0,1030,0,0,0,0,0,0,458,0,NULL,2D05D06,6,NULL,1950,0
43592,沧海悬月·细草衣,10946,jacket,2940,通用,spirit,5292,1059,205,0,0,0,192,241,0,0,0,0,0,0,0,0,0,0,692,858,0,0,0,0,0,0,458,0,NULL,2D00D31,6,NULL,1950,0
43593,吹角弓张·孤泊袖,10948,wrist,2940,通用,spirit,3704,741,144,0,0,0,135,168,0,0,0,0,0,0,0,0,0,280,0,721,0,0,0,0,0,0,320,0,NULL,2D00D52,6,NULL,1953,0
43594,吹角弓张·弃岁袖,10948,wrist,2940,通用,spunk,3704,741,0,0,0,144,135,168,0,0,0,0,0,0,0,0,0,280,0,721,0,0,0,0,0,0,320,0,NULL,2D01D52,6,NULL,1953,0
43595,吹角弓张·天风袖,10948,wrist,2940,通用,strength,3704,741,0,144,0,0,168,135,0,0,0,0,0,0,0,0,0,233,0,721,0,0,0,0,0,0,320,0,NULL,2D02D52,6,NULL,1953,0
43596,吹角弓张·清淑袖,10948,wrist,2940,通用,agility,3704,741,0,0,144,0,168,135,0,0,0,0,0,0,0,0,0,233,0,721,0,0,0,0,0,0,320,0,NULL,2D04D52,6,NULL,1953,0
43597,吹角弓张·罗绮袖,10948,wrist,2940,通用,spirit,3704,741,144,0,0,0,135,168,0,0,0,0,0,0,0,0,0,0,485,601,0,0,0,0,0,0,320,0,NULL,2D10D52,6,NULL,1953,0
43598,吹角弓张·孤泊带,10947,belt,2940,通用,spirit,3704,741,144,0,0,0,96,120,0,0,0,0,0,0,0,0,0,280,0,0,0,0,721,0,0,0,320,0,NULL,2D00D52,6,NULL,1953,0
43599,吹角弓张·弃岁带,10947,belt,2940,通用,spunk,3704,741,0,0,0,144,96,120,0,0,0,0,0,0,0,0,0,280,0,0,0,0,721,0,0,0,320,0,NULL,2D01D52,6,NULL,1953,0
43600,吹角弓张·天风带,10947,belt,2940,通用,strength,3704,741,0,144,0,0,120,96,0,0,0,0,0,0,0,0,0,233,0,0,0,0,721,0,0,0,320,0,NULL,2D02D52,6,NULL,1953,0
43601,吹角弓张·清淑带,10947,belt,2940,通用,agility,3704,741,0,0,144,0,120,96,0,0,0,0,0,0,0,0,0,233,0,0,0,0,721,0,0,0,320,0,NULL,2D04D52,6,NULL,1953,0
43602,吹角弓张·罗绮带,10947,belt,2940,通用,spirit,3704,741,144,0,0,0,96,120,0,0,0,0,0,0,0,0,0,0,485,0,0,0,601,0,0,0,320,0,NULL,2D05D52,6,NULL,1953,0
43603,吹角弓张·孤泊靴,10949,shoes,2940,通用,spirit,3704,841,144,0,0,0,96,120,0,0,0,0,0,0,0,0,180,366,0,0,0,0,0,0,0,0,320,0,NULL,2D00D52,6,NULL,1953,0
43604,吹角弓张·弃岁靴,10949,shoes,2940,通用,spunk,3704,841,0,0,0,144,96,120,0,0,0,0,0,0,0,0,180,366,0,0,0,0,0,0,0,0,320,0,NULL,2D01D52,6,NULL,1953,0
43605,吹角弓张·天风靴,10949,shoes,2940,通用,strength,3704,841,0,144,0,0,120,96,0,0,0,0,0,0,0,0,180,305,0,0,0,0,0,0,0,0,320,0,NULL,2D02D52,6,NULL,1953,0
43606,吹角弓张·清淑靴,10949,shoes,2940,通用,agility,3704,841,0,0,144,0,120,96,0,0,0,0,0,0,0,0,180,305,0,0,0,0,0,0,0,0,320,0,NULL,2D04D52,6,NULL,1953,0
43607,吹角弓张·罗绮靴,10949,shoes,2940,通用,spirit,3704,841,144,0,0,0,96,120,0,0,0,0,0,0,0,0,180,0,582,0,0,0,0,0,0,0,320,0,NULL,2D41D55,6,NULL,1953,0
43608,吹角弓张·孤泊裤,10950,bottoms,2940,通用,spirit,5292,1059,205,0,0,0,173,216,0,0,0,0,0,0,0,0,0,400,0,0,0,0,1030,0,0,0,458,0,NULL,2D03D58,6,NULL,NULL,0
43609,吹角弓张·弃岁裤,10950,bottoms,2940,通用,spunk,5292,1059,0,0,0,205,173,216,0,0,0,0,0,0,0,0,0,400,0,0,0,0,1030,0,0,0,458,0,NULL,2D03D58,6,NULL,NULL,0
43610,吹角弓张·天风裤,10950,bottoms,2940,通用,strength,5292,1059,0,205,0,0,216,173,0,0,0,0,0,0,0,0,0,333,0,0,0,0,1030,0,0,0,458,0,NULL,2D03D58,6,NULL,NULL,0
43611,吹角弓张·清淑裤,10950,bottoms,2940,通用,agility,5292,1059,0,0,205,0,216,173,0,0,0,0,0,0,0,0,0,333,0,0,0,0,1030,0,0,0,458,0,NULL,2D03D58,6,NULL,NULL,0
