kungfu,index,name,description,icon,version,effectId
惊羽诀,1,迅电流光,“夺魄箭”会心提高10%，会心效果提高10%。,3239,1.0.0.3931,
惊羽诀,1,暴雨梨花,“暴雨梨花针”可对目标周围6尺内最多4名敌方目标造成额外伤害，并降低移动速度40%，持续3秒。,3182,1.0.0.3931,
惊羽诀,2,惊心裂胆,“追命箭”伤害提高10%，使下个“夺魄箭”无需运功，此效果最多15秒触发一次。,3204,1.0.0.3931,
惊羽诀,2,千里无痕,“暴雨梨花针”完整运功后，使自身外功基础攻击提高20%，持续15秒。,4557,1.0.0.3931,
惊羽诀,2,千回百转,“孔雀翎”使目标锁足4秒并标记目标，若目标4秒内若受到的伤害超过最大血量的40%，则触发虚弱效果，减速20%并封轻功，基础内外功攻击力和基础治疗效果降低50%，持续5秒。,13428,1.0.0.3931,
惊羽诀,3,百步穿杨,“追命箭”命中70%以上气血的目标，将额外造成80%的伤害。,3210,1.0.0.3931,
惊羽诀,3,狂风暴雨,“暴雨梨花针”会心率提高20%，会心伤害提高40%。,3233,1.0.0.3931,
惊羽诀,3,战不旋踵,“追命箭”调息时间降低5秒，命中目标后，对自身前方25尺路径上的最多5个目标造成外功伤害，并减速80%，持续3秒。,4503,1.0.0.3931,
惊羽诀,3,荆天棘地,消耗15点神机值，对目标发射一个荆棘机关，使其受到外功伤害或毒性内功伤害，并使周围最多5个目标外功命中降低45%，持续8秒。,3198,1.0.0.3931,
惊羽诀,4,鹰扬虎视,“暴雨梨花针”每次命中目标延长“穿心弩”降低目标治疗效果2秒持续时间。,3203,1.0.0.3931,
惊羽诀,4,摧心,“穿心弩”附带的持续伤害效果“穿心”可叠加3层。,3239,1.0.0.3931,
惊羽诀,4,逐星,“逐星箭”命中有“穿心”效果的目标额外造成一次伤害效果。,3176,1.0.0.3931,
惊羽诀,4,梅花针,若目标正在运功则进行打断，并使其无法施展内功招式，持续4秒。,3174,1.0.0.3931,
惊羽诀,5,掠影穹苍,“夺魄箭”吟唱时间降低0.5秒，连续攻击同一个目标3次则眩晕目标4秒并造成外功伤害。,3223,1.0.0.3931,
惊羽诀,5,箭雨如潮,施展“裂石弩”能获得一层“无声”气劲。,3208,1.0.0.3931,
惊羽诀,5,裂石穿云,“裂石弩”只对当前目标造成伤害，伤害提高10%，并附带“穿心”持续伤害效果。,3238,1.0.0.3931,
惊羽诀,5,穿林打叶,“穿心弩”伤害提高15%。,3178,1.0.0.3931,
惊羽诀,6,穷尽九泉,“浮光掠影”效果下，“追命箭”运功时间降低50%，会心几率提高100%且会心效果提高10%，会心效果每0.5秒提高10%，最多提高至30%,3240,1.0.0.3931,
惊羽诀,6,聚精凝神,“心无旁骛”持续时间增加5秒，并且获得20%急速效果。,3231,1.0.0.3931,
惊羽诀,6,飞光流转,“飞星遁影”存在期间，自身受到的伤害降低10%，移动速度提高10%。,3192,1.0.0.3931,
惊羽诀,6,浴血沁骨,“夺魄箭”“追命箭”会心则刷新“穿心”效果的持续伤害效果。,3228,1.0.0.3931,
惊羽诀,7,夺魄之威,自身连续攻击同一目标超过3秒时，获得绝对专注，神机值消耗降低20%，自身会心会效提高7%。,3224,1.0.0.3931,
惊羽诀,7,绝伦逸群,“浮光掠影”调息时间降低30秒，效果消失后移除移动限制，并使自身免疫移动限制（被拉除外）、受到的伤害降低40%，持续8秒。,3225,1.0.0.3931,
惊羽诀,7,声若惊雷,“暴雨梨花针”无视目标60%外功防御，能额外造成2次伤害。,11836,1.0.0.3931,
惊羽诀,7,百骸皆震,释放“逐星箭”若目标在十尺内，则自身受到伤害降低25%，持续6秒，且额外返还1秒调息时间。,3176,1.0.0.3931,
惊羽诀,8,侵火动旌,自身血量高于80%，释放“浮光掠影”返还45秒调息时间，持续时间减少30秒。,7463,1.0.0.3931,
惊羽诀,8,梨花带雨,“暴雨梨花针”过程中5次伤害将会逐次提高，同时“暴雨梨花针”消耗的神机值提高至50点，完整施展“暴雨梨花针”将获得二层“无声”气劲。,7215,1.0.0.3931,
惊羽诀,8,寒江夜雨,施展“飞星遁影”后使自身下一次技能会心几率提高30%。,3192,1.0.0.3931,
惊羽诀,8,卸元归魂,施展“孔雀翎”卸除当前目标的阴性、阳性、毒性、混元气劲各两个。,3181,1.0.0.3931,
惊羽诀,8,河桥养箭,命中几率提高10%，“鸟翔碧空”二段浮空及“心无旁骛”期间命中几率额外提高30%。,14136,1.0.0.3931,
惊羽诀,9,清夜裁云,当神机值低于60时，“追命箭”运功时间减少1.5秒，并且降低20点神机值消耗。,11838,1.0.0.3931,
惊羽诀,9,秋风散影,当你与当前敌对目标距离超过10尺时，招式会心几率提高10%，会心效果提高10%。,7438,1.0.0.3931,
惊羽诀,9,危峰屹立,“惊鸿游龙”调息时间降低5秒，闪避几率提高至80%，内功伤害降低提高至60%，若躲闪攻击则减少1秒“浮光掠影”调息时间并回复自身3%气血最大值，该效果每1秒最多触发一次。,3197,1.0.0.3931,
惊羽诀,9,袍泽故旧,“子母飞爪”调息时间降低10秒，可对友方目标施展。若目标为队友，则自身与目标队友之间生成一条锁链持续7秒。友方目标获得一个增益技能“子母飞爪·子”：解除自身控制效果，并位移至唐门队友身旁；自身可施展二段技能“子母飞爪·子”：解除自身控制效果并位移至队友身旁。施展技能后队友和自身免疫控制（击退和被拉除外），持续2秒，锁链效果作用一次消失。,3199,1.0.0.3931,
惊羽诀,9,灵机卸甲,施展“夺魄箭”命中自身“百步穿杨”效果目标，额外使得目标化劲等级额外降低5%并刷新“百步穿杨”效果持续时间，最多额外降低10%。,11835,1.0.0.3931,
惊羽诀,10,回肠荡气,神机值提高10点。招式会心后有50%几率回复25点神机值，每4秒只能触发一次。,3202,1.0.0.3931,
惊羽诀,10,毫发无遗,发动“飞星遁影”机关后，移动速度提高30%，持续4秒，并使下一次招式无需运功，可叠加2层。,3223,1.0.0.3931,
惊羽诀,10,飞星无影,成功施展“飞星遁影”，则冲刺过程中不会受到任何伤害，持续2秒，并使离开位置6尺内最多5个敌方目标定身4秒。,3190,1.0.0.3931,
惊羽诀,10,分水逐旌,“惊鸿游龙”状态持续时间内，若自身受到的伤害累积超过自身气血最大值的10%，则自动触发“浮光掠影”隐身效果并卸除自身所有不利效果，持续5秒。,7487,1.0.0.3931,
惊羽诀,10,储锋锐,强化“弩箭制造”招式，不再制作普通弩箭，每次运功2秒，制造出10枚“锋锐”，持续30秒。调息时间60秒。每施展“百步穿杨”套路招式会消耗一枚“锋锐”并造成外功伤害。,14137,1.0.0.3931,
惊羽诀,11,妙手连环,“追命箭”无视目标50%外功防御，命中后有50%几率立刻重置“追命箭”“暴雨梨花针”调息时间。,7420,1.0.0.3931,
惊羽诀,11,飞鸢逐月,“鸟翔碧空”调息时间降低5秒，浮空期间施展第三段技能，使自身不受招式控制，持续4秒（击退和被拉除外）。,7370,1.0.0.3931,
惊羽诀,11,瑕草无霜,施展“浮光掠影”使自身半径20尺内额外最多5名友方玩家目标获得4秒隐身效果，施展任何技能后都解除隐身状态。,7444,1.0.0.3931,
惊羽诀,11,雷动九天,“雷震子”眩晕时间增加2秒，命中目标后立刻回复20点神机值。若成功眩晕目标，则使目标受到的伤害提高15%。,3241,1.0.0.3931,
惊羽诀,11,鸩羽游,“鸟翔碧空”二段持续时间提高4秒，可以在空中施展“惊鸿游龙”“心无旁骛”。,14134,1.0.0.3931,
惊羽诀,12,秋声泠羽,“追命箭”神机值消耗降低20点，调息时间降低2秒；施展“追命箭”后使下一招式的神机消耗降低100%。,9551,1.0.0.3931,
惊羽诀,12,冻雨寒愁,“迷神钉”调息时间降低5秒，效果前三秒，目标不会因受到伤害提前解除控制效果。,7453,1.0.0.3931,
惊羽诀,12,逐一击破,施展伤害招式命中敌对目标，若其半径6尺内没有额外敌对目标，则使自身下一次技能伤害提高15%。,3227,1.0.0.3931,
惊羽诀,12,百里追魂,使自身进入狙击状态，蓄力2秒，蓄力期间免疫打断和沉默，对目标点范围最多10个目标造成最少外功伤害，最多外功伤害，蓄力时间越长，伤害越高且范围越小。每蓄力0.5秒，会心提高22.5%。在浮空状态下释放，释放距离提高10尺且蓄力时间降低25%，该招式消耗一枚弩箭。,9552,1.0.0.3931,
惊羽诀,12,流火连星,投掷暗器对目标造成外功伤害，命中目标1秒后爆炸，在目标8尺范围对最多额外3个目标造成外功伤害，并附带“爆裂”效果，爆裂效果将在1秒延迟后再次引爆，对周围 8尺范围最多额外3个目标再次造成外功伤害。,14291,1.0.0.3931,
笑尘诀,1,武勇,“拨狗朝天”“横打双獒”伤害提高10%。,4903,1.0.0.3931,
笑尘诀,1,玄黄,“亢龙有悔”的伤害提高10%。,4900,1.0.0.3931,
笑尘诀,1,安患,“棒打狗头”能够解除自身锁足和减速不利效果，并使目标定身2秒，并有30%几率重置“烟雨行”调息时间。,4597,1.0.0.3931,
笑尘诀,2,坚冰,满蓄力施展“天下无狗”，伤害提高60%，并使下一个“天下无狗”调息时间降低6秒。,4745,1.0.0.3931,
笑尘诀,2,御龙,施展“亢龙有悔”后降低自身“酒中仙”1秒调息时间。,4744,1.0.0.3931,
笑尘诀,2,追远,“打狗棒法”套路下的招式命中后有35%几率获得10%内力。,4750,1.0.0.3931,
笑尘诀,3,洪荒,“亢龙有悔”施展距离提高4尺，并且附带冲刺效果。,4898,1.0.0.3931,
笑尘诀,3,流形,丐帮每10次连击数将使得丐帮受到伤害降低2%，最多可叠加10层，持续30秒。,4609,1.0.0.3931,
笑尘诀,3,自强,“拨狗朝天”“横打双獒”伤害提高20%且获得的内力提高20%。,4907,1.0.0.3931,
笑尘诀,3,斜打狗背,对目标造成外功伤害，使自身获得10%内力，移动速度提高10%，持续3秒。,4904,1.0.0.3931,
笑尘诀,4,仁德,“蛟龙翻江”“双龙取水”“龙游天地”“龙腾五岳”的伤害提高15%。,4889,1.0.0.3931,
笑尘诀,4,无疆,施展伤害招式后，若自身内力大于70%，则外功基础攻击提高15%，持续30秒。,4746,1.0.0.3931,
笑尘诀,4,战龙,战斗状态下自身内力值大于70%时，则使自身受到的伤害降低25%，持续10秒。,4896,1.0.0.3931,
笑尘诀,4,醉逍遥,当成功施展“酒中仙”后15秒内方可施展，使自身闪躲提高60%，外功攻击提高20%，持续6秒。,4601,1.0.0.3931,
笑尘诀,5,克己,“亢龙有悔”施展后有50%几率重置“龙跃于渊”并回复自身30%内力，该效果每6秒最多触发一次。,4593,1.0.0.3931,
笑尘诀,5,益元,3秒内连续施展“龙战于野”“龙跃于渊”时，使自身每秒恢复3%内力，持续12秒。,4748,1.0.0.3931,
笑尘诀,5,烟霞,“烟雨行”施展后使“打狗棒法”套路下招式命中目标后额外回复自身10%内力且自身移动速度提高30%，持续6秒。,4595,1.0.0.3931,
笑尘诀,5,落水打狗,满蓄力施展“天下无狗”后可施展。对周围6尺最多5个目标造成外功伤害，并回复自身50%的内力，获得50%的减伤，持续5秒。,4888,1.0.0.3931,
笑尘诀,6,有攸,“酒中仙”完整运功后使下一招“亢龙有悔”伤害提高40%，5秒后效果衰减为20%。,7458,1.0.0.3931,
笑尘诀,6,飞龙,“笑醉狂”每秒回复8%气血，完整运功，回复自身50%内力、30%气血并清除自身所有不利效果。,4887,1.0.0.3931,
笑尘诀,6,利物,“笑醉狂”减伤提高40%，提前结束运功状态，每提前一秒，使笑醉狂调息时间降低8秒。,4751,1.0.0.3931,
笑尘诀,6,越渊,“酒中仙”效果只对自己生效，持续时间内自身招式内力消耗降低25%且无视目标35%外功防御。,4752,1.0.0.3931,
笑尘诀,7,满盈,“酒中仙”运功时间降低0.9375秒，若成功施展，内力额外提高50%。,4892,1.0.0.3931,
笑尘诀,7,攸行,“天下无狗”会心几率提高10%，会心效果提高10%，可以移动蓄力，蓄力期间自身移动速度降低为正常移动速度的80%，并获得30%的减伤。,4747,1.0.0.3931,
笑尘诀,7,恻隐,“龙啸九天”伤害提高10%，同时“龙啸九天”能够击毁攻击范围内最多5个气场和可见机关。,4891,1.0.0.3931,
笑尘诀,7,知至,“龙啸九天”调息时间降低5秒，每命中一个目标，持续时间增加1秒并回复5%气血值。,4895,1.0.0.3931,
笑尘诀,8,雨龙,在“龙跃于渊”后施展亢龙有悔附带持续伤害的持续时间提高100%，可叠加8层。,4593,1.0.0.3931,
笑尘诀,8,驯致,“亢龙有悔”施展时间缩短，所有伤害分三掌打出且伤害提高20%。,4749,1.0.0.3931,
笑尘诀,8,亢野,“亢龙有悔”将所有伤害汇聚于一掌，向前方打出飞龙气劲，对其经过路径上的敌对目标造成伤害，并回复20%内力，施展时内力越高，伤害越高且范围越大。,4896,1.0.0.3931,
笑尘诀,8,云龙,“时乘六龙”“狂龙乱舞”的作用范围增加2尺，伤害提高10%。,4905,1.0.0.3931,
笑尘诀,8,接舆,施展“乘龙戏水”后，自身可对任何目标施展“见龙在田”，且“见龙在田”附带的持续伤害效果提高20%。,11842,1.0.0.3931,
笑尘诀,9,乾元,“飞龙在天”的伤害提高50%，并使目标获得虚弱效果，使其伤害降低20%，持续10秒。,4883,1.0.0.3931,
笑尘诀,9,贞固,力道、体质提高10%。,4893,1.0.0.3931,
笑尘诀,9,不息,“龙跃于渊”不受招式控制效果的时间提高到5秒。,4587,1.0.0.3931,
笑尘诀,9,催盏,“亢龙有悔”持续伤害效果提高20%。,4900,1.0.0.3931,
笑尘诀,9,游君,“龙战于野”调息时间提高8秒，使得目标眩晕，持续4秒。,11843,1.0.0.3931,
笑尘诀,10,含弘,当多于50%、60%、70%内力时施展“亢龙有悔”，使自身技能伤害分别提高5%、10%、20%，持续8秒。,4908,1.0.0.3931,
笑尘诀,10,息元,“蜀犬吠日”“亢龙有悔”“龙啸九天”的自身僵直时间减少30%，并使霸体效果免疫被拉。,4744,1.0.0.3931,
笑尘诀,10,复礼,少于50%内力时施展“亢龙有悔”，使自身技能伤害提高15%，持续8秒。,4746,1.0.0.3931,
笑尘诀,10,宽野,“酒中仙”运功期间不受控制、位移、打断招式影响。,4881,1.0.0.3931,
笑尘诀,10,共醉,“酒中仙”完整运功，使得周围15尺小队成员闪避几率提高45%，持续6秒。,12723,1.0.0.3931,
笑尘诀,11,饮江,“酒中仙”每跳获得的气劲效果持续时间延长3秒，且自身额外获得20%外功会心效果。,7259,1.0.0.3931,
笑尘诀,11,复征,“乘龙戏水”变为可以完全抵挡3次伤害，每提前消失一层“乘龙”效果将对周围6尺最多5个目标造成外功伤害。,7464,1.0.0.3931,
