P_ID,uiId,iconID,name,menpai,xinfa,type,quality,score,body,spirit,strength,agility,spunk,basicPhysicsShield,basicMagicShield,damageBase,damageRange,attackSpeed,physicsShield,magicShield,dodge,parryBase,parryValue,toughness,attack,heal,crit,critEffect,overcome,acce,hit,strain,huajing,threat,texiao,xiangqian,strengthen,dropSource
40356,任务,1972,寻道上衣,8,3,8,2050,3690,511,187,0,0,0,67,84,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,379,379,0,0,,2D50D03,6,任务
40357,任务,1972,梦觉上衣,8,5,8,2050,3690,511,0,0,187,0,84,67,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,379,379,0,0,,2D09D03,6,任务
40358,任务,1972,河狸上衣,6,3,8,2050,3690,511,187,0,0,0,67,84,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,379,379,0,0,,2D54D03,6,任务
40359,任务,1972,烟花上衣,6,6,8,2050,3690,511,187,0,0,0,67,84,0,0,0,0,0,0,0,0,0,0,366,681,0,0,0,0,0,0,0,,2D25D00,6,任务
40360,任务,1972,别离上衣,7,3,8,2050,3690,511,187,0,0,0,67,84,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,379,379,0,0,,2D57D03,6,任务
40361,任务,1972,雪风上衣,7,6,8,2050,3690,511,187,0,0,0,67,84,0,0,0,0,0,0,0,0,0,0,366,681,0,0,0,0,0,0,0,,2D30D00,6,任务
40362,任务,1972,何必上衣,4,2,8,2050,3690,511,0,0,0,187,67,84,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,379,379,0,0,,2D09D03,6,任务
40363,任务,1972,可见上衣,4,4,8,2050,3690,511,0,187,0,0,84,67,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,379,379,0,0,,2D09D03,6,任务
40364,任务,1972,姑苏上衣,11,5,8,2050,3690,511,0,0,187,0,84,67,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,379,379,0,0,,2D09D03,6,任务
40365,任务,1972,古酿上衣,10,4,8,2050,3690,511,0,187,0,0,84,67,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,379,379,0,0,,2D09D03,6,任务
40366,任务,1972,方唐上衣,5,2,8,2050,3690,511,0,0,0,187,67,84,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,379,379,0,0,,2D56D03,6,任务
40367,任务,1972,日暮上衣,5,7,8,2050,3690,738,0,0,0,0,84,84,0,0,0,95,0,473,0,0,0,0,0,0,0,0,0,379,189,0,394,,2D47D03,6,任务
40368,任务,1972,云翔软胄,12,5,8,2050,3690,511,0,0,187,0,84,67,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,379,379,0,0,,2D09D03,6,任务
40369,任务,1972,抱竹软胄,12,7,8,2050,3690,738,0,0,0,0,84,84,0,0,0,95,0,473,0,0,0,0,0,0,0,0,0,379,189,0,394,,2D47D03,6,任务
40370,任务,7686,礼良上衣,13,3,8,2050,3690,511,187,0,0,0,67,84,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,379,379,0,0,,2D54D03,6,任务
40371,任务,7686,故生上衣,13,6,8,2050,3690,511,187,0,0,0,67,84,0,0,0,0,0,0,0,0,0,0,366,681,0,0,0,0,0,0,0,,2D25D00,6,任务
40372,任务,8861,驭神上衣,14,4,8,2050,3690,511,0,187,0,0,84,67,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,379,379,0,0,,2D09D03,6,任务
40373,任务,11030,秋兰上衣,15,5,8,2050,3690,511,0,0,187,0,84,67,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,379,379,0,0,,2D09D03,6,任务
40374,副本,11599,闻香袖,0,3,6,2100,2646,366,134,0,0,0,48,60,0,0,0,0,0,0,0,0,0,292,0,0,0,0,570,0,271,0,0,,2D39D00,6,副本
40375,副本,11599,观鱼袖,0,2,6,2100,2646,366,0,0,0,134,48,60,0,0,0,0,0,0,0,0,0,292,0,0,0,0,570,0,271,0,0,,2D39D01,6,副本
40376,副本,11599,望月护腕,0,4,6,2100,2646,366,0,134,0,0,60,48,0,0,0,0,0,0,0,0,0,243,0,0,0,0,570,0,271,0,0,,2D39D02,6,副本
40377,副本,11599,听溪护腕,0,5,6,2100,2646,366,0,0,134,0,60,48,0,0,0,0,0,0,0,0,0,243,0,0,0,0,570,0,271,0,0,,2D39D04,6,副本
40378,副本,11599,赏春袖,0,6,6,2100,2646,366,134,0,0,0,48,60,0,0,0,0,0,0,0,0,0,0,539,0,0,0,0,0,0,0,0,,2D41D39,6,副本
40379,副本,11599,触雪护手,0,7,6,2100,2646,529,0,0,0,0,60,60,0,0,0,68,339,0,0,0,0,0,0,0,0,0,271,0,136,0,404,,2D43D42,6,副本
40380,副本,11600,闻香腰带,0,3,10,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,0,271,0,0,,2D10D39,6,副本
40381,副本,11600,观鱼腰带,0,2,10,2100,2646,366,0,0,0,134,34,43,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,0,271,0,0,,2D37D39,6,副本
40382,副本,11600,望月护腰,0,4,10,2100,2646,366,0,134,0,0,43,34,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,0,271,0,0,,2D06D39,6,副本
40383,副本,11600,听溪护腰,0,5,10,2100,2646,366,0,0,134,0,43,34,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,0,271,0,0,,2D06D39,6,副本
40384,副本,11600,赏春腰带,0,6,10,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,0,263,489,0,0,0,0,0,0,0,,2D31D39,6,副本
40385,副本,11600,触雪护腰,0,7,10,2100,2646,529,0,0,0,0,43,43,0,0,0,68,0,0,339,1962,0,0,0,0,0,0,0,271,136,0,404,,2D03D47,6,副本
40386,副本,11603,闻香靴,0,3,5,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,0,271,0,0,,2D00D11,6,副本
40387,副本,11603,观鱼靴,0,2,5,2100,2646,366,0,0,0,134,34,43,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,0,271,0,0,,2D01D11,6,副本
40388,副本,11603,望月靴,0,4,5,2100,2646,366,0,134,0,0,43,34,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,0,271,0,0,,2D02D11,6,副本
40389,副本,11603,听溪靴,0,5,5,2100,2646,366,0,0,134,0,43,34,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,0,271,0,0,,2D04D11,6,副本
40390,副本,11603,赏春靴,0,6,5,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,0,263,0,0,0,489,0,0,0,0,,2D05D41,6,副本
40391,副本,11603,触雪靴,0,7,5,2100,2646,529,0,0,0,0,43,43,0,0,0,68,0,339,0,0,0,0,0,0,0,0,271,0,136,0,404,,2D44D47,6,副本
40392,副本,11602,闻香裤,0,3,7,2100,3780,524,191,0,0,0,62,77,0,0,0,0,0,0,0,0,0,417,0,0,0,814,0,0,388,0,0,,2D03D10,6,副本
40393,副本,11602,观鱼裤,0,2,7,2100,3780,524,0,0,0,191,62,77,0,0,0,0,0,0,0,0,0,417,0,0,0,814,0,0,388,0,0,,2D03D37,6,副本
40394,副本,11602,望月裤,0,4,7,2100,3780,524,0,191,0,0,77,62,0,0,0,0,0,0,0,0,0,347,0,0,0,814,0,0,388,0,0,,2D03D06,6,副本
40395,副本,11602,听溪裤,0,5,7,2100,3780,524,0,0,191,0,77,62,0,0,0,0,0,0,0,0,0,347,0,0,0,814,0,0,388,0,0,,2D03D06,6,副本
40396,副本,11602,赏春裤,0,6,7,2100,3780,524,191,0,0,0,62,77,0,0,0,0,0,0,0,0,0,0,770,0,0,0,0,0,0,0,0,,2D05D41,6,副本
40397,副本,11602,触雪裤,0,7,7,2100,3780,756,0,0,0,0,77,77,0,0,0,97,485,0,0,0,0,0,0,0,0,0,0,388,194,0,404,,2D03D43,6,副本
40398,副本,11598,闻香冠,0,3,9,2100,3402,471,172,0,0,0,55,69,0,0,0,0,0,0,0,0,0,375,0,733,0,0,0,0,349,0,0,,2D03D11,6,副本
40399,副本,11598,观鱼冠,0,2,9,2100,3402,471,0,0,0,172,55,69,0,0,0,0,0,0,0,0,0,375,0,733,0,0,0,0,349,0,0,,2D03D11,6,副本
40400,副本,11598,望月冠,0,4,9,2100,3402,471,0,172,0,0,69,55,0,0,0,0,0,0,0,0,0,312,0,733,0,0,0,0,349,0,0,,2D03D11,6,副本
40401,副本,11598,听溪冠,0,5,9,2100,3402,471,0,0,172,0,69,55,0,0,0,0,0,0,0,0,0,312,0,733,0,0,0,0,349,0,0,,2D03D11,6,副本
40402,副本,11598,赏春冠,0,6,9,2100,3402,471,172,0,0,0,55,69,0,0,0,0,0,0,0,0,0,0,338,628,0,0,0,0,0,0,0,,2D00D39,6,副本
40403,副本,11598,触雪冠,0,7,9,2100,3402,681,0,0,0,0,69,69,0,0,0,87,436,0,0,0,0,0,0,0,0,0,349,0,175,0,404,,2D05D47,6,副本
40404,副本,11601,闻香衣,0,3,8,2100,3780,524,191,0,0,0,69,86,0,0,0,0,0,0,0,0,0,417,0,0,0,814,0,0,388,0,0,,2D00D39,6,副本
40405,副本,11601,观鱼衣,0,2,8,2100,3780,524,0,0,0,191,69,86,0,0,0,0,0,0,0,0,0,417,0,0,0,814,0,0,388,0,0,,2D01D39,6,副本
40406,副本,11601,望月衣,0,4,8,2100,3780,524,0,191,0,0,86,69,0,0,0,0,0,0,0,0,0,347,0,0,0,814,0,0,388,0,0,,2D02D39,6,副本
40407,副本,11601,听溪衣,0,5,8,2100,3780,524,0,0,191,0,86,69,0,0,0,0,0,0,0,0,0,347,0,0,0,814,0,0,388,0,0,,2D04D39,6,副本
40408,副本,11601,赏春衣,0,6,8,2100,3780,524,191,0,0,0,69,86,0,0,0,0,0,0,0,0,0,0,375,0,0,0,698,0,0,0,0,,2D00D41,6,副本
40409,副本,11601,触雪衣,0,7,8,2100,3780,756,0,0,0,0,86,86,0,0,0,582,0,0,0,0,0,0,0,0,0,0,0,388,194,0,404,,2D03D44,6,副本
40410,副本,11599,绛紫袖,0,3,6,2100,2646,366,134,0,0,0,48,60,0,0,0,0,0,0,0,0,0,292,0,0,0,570,0,271,0,0,0,,2D39D27,6,副本
40411,副本,11599,青苍袖,0,2,6,2100,2646,366,0,0,0,134,48,60,0,0,0,0,0,0,0,0,0,292,0,0,0,570,0,271,0,0,0,,2D39D27,6,副本
40412,副本,11599,朱颜护腕,0,4,6,2100,2646,366,0,134,0,0,60,48,0,0,0,0,0,0,0,0,0,243,0,0,0,570,0,271,0,0,0,,2D39D18,6,副本
40413,副本,11599,暗白护腕,0,5,6,2100,2646,366,0,0,134,0,60,48,0,0,0,0,0,0,0,0,0,243,0,0,0,570,0,271,0,0,0,,2D39D18,6,副本
40414,副本,11599,粉黛袖,0,6,6,2100,2646,366,134,0,0,0,48,60,0,0,0,0,0,0,0,0,0,0,263,489,0,0,0,0,0,0,0,,2D10D39,6,副本
40415,副本,11599,肃玄护手,0,7,6,2100,2646,529,0,0,0,0,60,60,0,0,0,68,0,339,0,0,0,0,0,0,0,0,0,271,136,0,404,,2D45D42,6,副本
40416,副本,11600,绛紫腰带,0,3,10,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,292,0,0,0,570,0,271,0,0,0,,2D39D00,6,副本
40417,副本,11600,青苍腰带,0,2,10,2100,2646,366,0,0,0,134,34,43,0,0,0,0,0,0,0,0,0,292,0,0,0,570,0,271,0,0,0,,2D39D01,6,副本
40418,副本,11600,朱颜护腰,0,4,10,2100,2646,366,0,134,0,0,43,34,0,0,0,0,0,0,0,0,0,243,0,0,0,570,0,271,0,0,0,,2D39D02,6,副本
40419,副本,11600,暗白护腰,0,5,10,2100,2646,366,0,0,134,0,43,34,0,0,0,0,0,0,0,0,0,243,0,0,0,570,0,271,0,0,0,,2D39D04,6,副本
40420,副本,11600,粉黛腰带,0,6,10,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,0,539,0,0,0,0,0,0,0,0,,2D41D00,6,副本
40421,副本,11600,肃玄护腰,0,7,10,2100,2646,529,0,0,0,0,43,43,0,0,0,407,0,0,0,0,0,0,0,0,0,0,271,0,136,0,404,,2D05D47,6,副本
40422,副本,11603,绛紫履,0,3,5,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,292,0,0,0,0,570,271,0,0,0,,2D39D00,6,副本
40423,副本,11603,青苍履,0,2,5,2100,2646,366,0,0,0,134,34,43,0,0,0,0,0,0,0,0,0,292,0,0,0,0,570,271,0,0,0,,2D39D01,6,副本
40424,副本,11603,朱颜履,0,4,5,2100,2646,366,0,134,0,0,43,34,0,0,0,0,0,0,0,0,0,243,0,0,0,0,570,271,0,0,0,,2D39D02,6,副本
40425,副本,11603,暗白履,0,5,5,2100,2646,366,0,0,134,0,43,34,0,0,0,0,0,0,0,0,0,243,0,0,0,0,570,271,0,0,0,,2D39D04,6,副本
40426,副本,11603,粉黛履,0,6,5,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,0,263,489,0,0,0,0,0,0,0,,2D39D00,6,副本
40427,副本,11603,肃玄靴,0,7,5,2100,2646,529,0,0,0,0,43,43,0,0,0,271,0,0,0,0,136,0,0,0,0,0,0,0,136,0,404,,2D45D47,6,副本
40428,副本,11602,绛紫裤,0,3,7,2100,3780,524,191,0,0,0,62,77,0,0,0,0,0,0,0,0,0,417,0,0,0,0,814,388,0,0,0,,2D20D39,6,副本
40429,副本,11602,青苍裤,0,2,7,2100,3780,524,0,0,0,191,62,77,0,0,0,0,0,0,0,0,0,417,0,0,0,0,814,388,0,0,0,,2D36D39,6,副本
40430,副本,11602,朱颜裤,0,4,7,2100,3780,524,0,191,0,0,77,62,0,0,0,0,0,0,0,0,0,347,0,0,0,0,814,388,0,0,0,,2D09D39,6,副本
40431,副本,11602,暗白裤,0,5,7,2100,3780,524,0,0,191,0,77,62,0,0,0,0,0,0,0,0,0,347,0,0,0,0,814,388,0,0,0,,2D09D39,6,副本
40432,副本,11602,粉黛裤,0,6,7,2100,3780,524,191,0,0,0,62,77,0,0,0,0,0,0,0,0,0,0,375,0,0,0,698,0,0,0,0,,2D41D00,6,副本
40433,副本,11602,肃玄裤,0,7,7,2100,3780,756,0,0,0,0,77,77,0,0,0,97,0,0,485,2803,0,0,0,0,0,0,388,0,194,0,404,,2D45D42,6,副本
40434,副本,11598,绛紫冠,0,3,9,2100,3402,471,172,0,0,0,55,69,0,0,0,0,0,0,0,0,0,375,0,0,0,0,733,349,0,0,0,,2D39D00,6,副本
40435,副本,11598,青苍冠,0,2,9,2100,3402,471,0,0,0,172,55,69,0,0,0,0,0,0,0,0,0,375,0,0,0,0,733,349,0,0,0,,2D39D01,6,副本
40436,副本,11598,朱颜冠,0,4,9,2100,3402,471,0,172,0,0,69,55,0,0,0,0,0,0,0,0,0,312,0,0,0,0,733,349,0,0,0,,2D39D02,6,副本
40437,副本,11598,暗白冠,0,5,9,2100,3402,471,0,0,172,0,69,55,0,0,0,0,0,0,0,0,0,312,0,0,0,0,733,349,0,0,0,,2D39D04,6,副本
40438,副本,11598,粉黛冠,0,6,9,2100,3402,471,172,0,0,0,55,69,0,0,0,0,0,0,0,0,0,0,338,0,0,0,628,0,0,0,0,,2D00D05,6,副本
40439,副本,11598,肃玄冠,0,7,9,2100,3402,681,0,0,0,0,69,69,0,0,0,87,0,436,0,0,0,0,0,0,0,0,0,349,175,0,404,,2D03D42,6,副本
40440,副本,11601,绛紫衣,0,3,8,2100,3780,524,191,0,0,0,69,86,0,0,0,0,0,0,0,0,0,417,0,814,0,0,0,388,0,0,0,,2D03D10,6,副本
40441,副本,11601,青苍衣,0,2,8,2100,3780,524,0,0,0,191,69,86,0,0,0,0,0,0,0,0,0,417,0,814,0,0,0,388,0,0,0,,2D03D37,6,副本
40442,副本,11601,朱颜衣,0,4,8,2100,3780,524,0,191,0,0,86,69,0,0,0,0,0,0,0,0,0,347,0,814,0,0,0,388,0,0,0,,2D03D06,6,副本
40443,副本,11601,暗白衣,0,5,8,2100,3780,524,0,0,191,0,86,69,0,0,0,0,0,0,0,0,0,347,0,814,0,0,0,388,0,0,0,,2D03D06,6,副本
40444,副本,11601,粉黛衣,0,6,8,2100,3780,524,191,0,0,0,69,86,0,0,0,0,0,0,0,0,0,0,375,698,0,0,0,0,0,0,0,,2D31D00,6,副本
40445,副本,11601,肃玄衣,0,7,8,2100,3780,756,0,0,0,0,86,86,0,0,0,97,0,0,485,2803,0,0,0,0,0,0,388,0,194,0,404,,2D47D03,6,副本
40446,副本,11599,醒雨袖,0,3,6,2100,2646,366,134,0,0,0,48,60,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,0,271,0,0,,2D10D05,6,副本
40447,副本,11599,倦花袖,0,2,6,2100,2646,366,0,0,0,134,48,60,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,0,271,0,0,,2D37D05,6,副本
40448,副本,11599,醉云护腕,0,4,6,2100,2646,366,0,134,0,0,60,48,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,0,271,0,0,,2D06D05,6,副本
40449,副本,11599,暗秋护腕,0,5,6,2100,2646,366,0,0,134,0,60,48,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,0,271,0,0,,2D06D05,6,副本
40450,副本,11599,怜江袖,0,6,6,2100,2646,366,134,0,0,0,48,60,0,0,0,0,0,0,0,0,0,0,263,0,0,0,489,0,0,0,0,,2D05D41,6,副本
40451,副本,11599,残风护手,0,7,6,2100,2646,529,0,0,0,0,60,60,0,0,0,68,0,0,339,1962,0,0,0,0,0,0,0,271,136,0,404,,2D44D42,6,副本
40452,副本,11600,醒雨腰带,0,3,10,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,292,0,0,0,570,0,0,271,0,0,,2D11D05,6,副本
40453,副本,11600,倦花腰带,0,2,10,2100,2646,366,0,0,0,134,34,43,0,0,0,0,0,0,0,0,0,292,0,0,0,570,0,0,271,0,0,,2D11D05,6,副本
40454,副本,11600,醉云护腰,0,4,10,2100,2646,366,0,134,0,0,43,34,0,0,0,0,0,0,0,0,0,243,0,0,0,570,0,0,271,0,0,,2D11D05,6,副本
40455,副本,11600,暗秋护腰,0,5,10,2100,2646,366,0,0,134,0,43,34,0,0,0,0,0,0,0,0,0,243,0,0,0,570,0,0,271,0,0,,2D11D05,6,副本
40456,副本,11600,怜江腰带,0,6,10,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,0,263,0,0,0,489,0,0,0,0,,2D00D10,6,副本
40457,副本,11600,残风护腰,0,7,10,2100,2646,529,0,0,0,0,43,43,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0,271,136,0,404,,2D46D03,6,副本
40458,副本,11603,醒雨履,0,3,5,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,292,0,0,0,570,0,271,0,0,0,,2D20D05,6,副本
40459,副本,11603,倦花履,0,2,5,2100,2646,366,0,0,0,134,34,43,0,0,0,0,0,0,0,0,0,292,0,0,0,570,0,271,0,0,0,,2D36D05,6,副本
40460,副本,11603,醉云履,0,4,5,2100,2646,366,0,134,0,0,43,34,0,0,0,0,0,0,0,0,0,243,0,0,0,570,0,271,0,0,0,,2D09D05,6,副本
40461,副本,11603,暗秋履,0,5,5,2100,2646,366,0,0,134,0,43,34,0,0,0,0,0,0,0,0,0,243,0,0,0,570,0,271,0,0,0,,2D09D05,6,副本
40462,副本,11603,怜江履,0,6,5,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,0,539,0,0,0,0,0,0,0,0,,2D10D39,6,副本
40463,副本,11603,残风靴,0,7,5,2100,2646,529,0,0,0,0,43,43,0,0,0,68,339,0,0,0,0,0,0,0,0,0,0,271,136,0,404,,2D03D47,6,副本
40464,副本,11602,醒雨裤,0,3,7,2100,3780,524,191,0,0,0,62,77,0,0,0,0,0,0,0,0,0,417,0,814,0,0,0,388,0,0,0,,2D39D20,6,副本
40465,副本,11602,倦花裤,0,2,7,2100,3780,524,0,0,0,191,62,77,0,0,0,0,0,0,0,0,0,417,0,814,0,0,0,388,0,0,0,,2D39D36,6,副本
40466,副本,11602,醉云裤,0,4,7,2100,3780,524,0,191,0,0,77,62,0,0,0,0,0,0,0,0,0,347,0,814,0,0,0,388,0,0,0,,2D39D09,6,副本
40467,副本,11602,暗秋裤,0,5,7,2100,3780,524,0,0,191,0,77,62,0,0,0,0,0,0,0,0,0,347,0,814,0,0,0,388,0,0,0,,2D39D09,6,副本
40468,副本,11602,怜江裤,0,6,7,2100,3780,524,191,0,0,0,62,77,0,0,0,0,0,0,0,0,0,0,375,698,0,0,0,0,0,0,0,,2D41D39,6,副本
40469,副本,11602,残风裤,0,7,7,2100,3780,756,0,0,0,0,77,77,0,0,0,582,0,0,0,0,0,0,0,0,0,0,0,388,194,0,404,,2D03D42,6,副本
40470,副本,11598,醒雨冠,0,3,9,2100,3402,471,172,0,0,0,55,69,0,0,0,0,0,0,0,0,0,375,0,733,0,0,0,349,0,0,0,,2D39D27,6,副本
40471,副本,11598,倦花冠,0,2,9,2100,3402,471,0,0,0,172,55,69,0,0,0,0,0,0,0,0,0,375,0,733,0,0,0,349,0,0,0,,2D39D27,6,副本
40472,副本,11598,醉云冠,0,4,9,2100,3402,471,0,172,0,0,69,55,0,0,0,0,0,0,0,0,0,312,0,733,0,0,0,349,0,0,0,,2D39D18,6,副本
40473,副本,11598,暗秋冠,0,5,9,2100,3402,471,0,0,172,0,69,55,0,0,0,0,0,0,0,0,0,312,0,733,0,0,0,349,0,0,0,,2D39D18,6,副本
40474,副本,11598,怜江冠,0,6,9,2100,3402,471,172,0,0,0,55,69,0,0,0,0,0,0,0,0,0,0,693,0,0,0,0,0,0,0,0,,2D41D00,6,副本
40475,副本,11598,残风冠,0,7,9,2100,3402,681,0,0,0,0,69,69,0,0,0,87,436,0,0,0,0,0,0,0,0,0,0,349,175,0,404,,2D47D42,6,副本
40476,副本,11601,醒雨衣,0,3,8,2100,3780,524,191,0,0,0,69,86,0,0,0,0,0,0,0,0,0,417,0,0,0,814,0,388,0,0,0,,2D00D39,6,副本
40477,副本,11601,倦花衣,0,2,8,2100,3780,524,0,0,0,191,69,86,0,0,0,0,0,0,0,0,0,417,0,0,0,814,0,388,0,0,0,,2D01D39,6,副本
40478,副本,11601,醉云衣,0,4,8,2100,3780,524,0,191,0,0,86,69,0,0,0,0,0,0,0,0,0,347,0,0,0,814,0,388,0,0,0,,2D02D39,6,副本
40479,副本,11601,暗秋衣,0,5,8,2100,3780,524,0,0,191,0,86,69,0,0,0,0,0,0,0,0,0,347,0,0,0,814,0,388,0,0,0,,2D04D39,6,副本
40480,副本,11601,怜江衣,0,6,8,2100,3780,524,191,0,0,0,69,86,0,0,0,0,0,0,0,0,0,0,770,0,0,0,0,0,0,0,0,,2D39D41,6,副本
40481,副本,11601,残风衣,0,7,8,2100,3780,756,0,0,0,0,86,86,0,0,0,97,0,0,485,2803,0,0,0,0,0,0,0,388,194,0,404,,2D47D03,6,副本
40482,帮贡,11600,房心缠,0,3,10,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,271,0,0,0,,2D31D03,6,帮贡
40483,帮贡,11600,房幽缠,0,2,10,2100,2646,366,0,0,0,134,34,43,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,271,0,0,0,,2D38D03,6,帮贡
40484,帮贡,11600,房玄缠,0,4,10,2100,2646,366,0,134,0,0,43,34,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,271,0,0,0,,2D21D03,6,帮贡
40485,帮贡,11600,房霄缠,0,5,10,2100,2646,366,0,0,134,0,43,34,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,271,0,0,0,,2D21D03,6,帮贡
40486,帮贡,11600,房芝缠,0,6,10,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,0,539,0,0,0,0,0,0,0,0,,2D41D00,6,帮贡
40487,帮贡,11600,房岩缠,0,7,10,2100,2646,529,0,0,0,0,43,43,0,0,0,68,0,339,0,0,0,0,0,0,0,0,0,271,136,0,404,,2D03D47,6,帮贡
40488,帮贡,11603,房心靴,0,3,5,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,292,0,0,0,570,0,0,271,0,0,,2D39D27,6,帮贡
40489,帮贡,11603,房幽靴,0,2,5,2100,2646,366,0,0,0,134,34,43,0,0,0,0,0,0,0,0,0,292,0,0,0,570,0,0,271,0,0,,2D39D27,6,帮贡
40490,帮贡,11603,房玄靴,0,4,5,2100,2646,366,0,134,0,0,43,34,0,0,0,0,0,0,0,0,0,243,0,0,0,570,0,0,271,0,0,,2D39D18,6,帮贡
40491,帮贡,11603,房霄靴,0,5,5,2100,2646,366,0,0,134,0,43,34,0,0,0,0,0,0,0,0,0,243,0,0,0,570,0,0,271,0,0,,2D39D18,6,帮贡
40492,帮贡,11603,房芝靴,0,6,5,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,0,539,0,0,0,0,0,0,0,0,,2D10D39,6,帮贡
40493,帮贡,11603,房岩靴,0,7,5,2100,2646,529,0,0,0,0,43,43,0,0,0,68,339,0,0,0,0,0,0,0,0,0,271,0,136,0,404,,2D47D42,6,帮贡
40494,帮贡,11602,房心裤,0,3,7,2100,3780,524,191,0,0,0,62,77,0,0,0,0,0,0,0,0,0,417,0,814,0,0,0,0,388,0,0,,2D36D39,6,帮贡
40495,帮贡,11602,房幽裤,0,2,7,2100,3780,524,0,0,0,191,62,77,0,0,0,0,0,0,0,0,0,417,0,814,0,0,0,0,388,0,0,,2D36D39,6,帮贡
40496,帮贡,11602,房玄裤,0,4,7,2100,3780,524,0,191,0,0,77,62,0,0,0,0,0,0,0,0,0,347,0,814,0,0,0,0,388,0,0,,2D36D39,6,帮贡
40497,帮贡,11602,房霄裤,0,5,7,2100,3780,524,0,0,191,0,77,62,0,0,0,0,0,0,0,0,0,347,0,814,0,0,0,0,388,0,0,,2D36D39,6,帮贡
40498,帮贡,11602,房芝裤,0,6,7,2100,3780,524,191,0,0,0,62,77,0,0,0,0,0,0,0,0,0,0,375,0,0,0,698,0,0,0,0,,2D41D00,6,帮贡
40499,帮贡,11602,房岩裤,0,7,7,2100,3780,756,0,0,0,0,77,77,0,0,0,582,0,0,0,0,0,0,0,0,0,0,0,388,194,0,404,,2D03D42,6,帮贡
40500,帮贡,11598,房心帽,0,3,9,2100,3402,471,172,0,0,0,55,69,0,0,0,0,0,0,0,0,0,375,0,0,0,733,0,349,0,0,0,,2D00D39,6,帮贡
40501,帮贡,11598,房幽帽,0,2,9,2100,3402,471,0,0,0,172,55,69,0,0,0,0,0,0,0,0,0,375,0,0,0,733,0,349,0,0,0,,2D01D39,6,帮贡
40502,帮贡,11598,房玄帽,0,4,9,2100,3402,471,0,172,0,0,69,55,0,0,0,0,0,0,0,0,0,312,0,0,0,733,0,349,0,0,0,,2D02D39,6,帮贡
40503,帮贡,11598,房霄帽,0,5,9,2100,3402,471,0,0,172,0,69,55,0,0,0,0,0,0,0,0,0,312,0,0,0,733,0,349,0,0,0,,2D04D39,6,帮贡
40504,帮贡,11598,房芝帽,0,6,9,2100,3402,471,172,0,0,0,55,69,0,0,0,0,0,0,0,0,0,0,693,0,0,0,0,0,0,0,0,,2D41D00,6,帮贡
40505,帮贡,11598,房岩帽,0,7,9,2100,3402,681,0,0,0,0,69,69,0,0,0,524,0,0,0,0,0,0,0,0,0,0,349,0,175,0,404,,2D47D42,6,帮贡
